date,time,open,high,low,close,prev,volume,tr_amount,sales_qu,purchase_qu,li_share,market_cap,fr_cu_holding,fr_cu_ratio,ad_pr_ratio,in_net_buy,up_do,up_do_ratio,deposit,st_turnover,tr_es_ratio,sign
20070802,0,1620,1645,1485,1555,-10,4287884,6817000000,0,0,110592000,171970000000,508840,0.4600000083446503,610.8699951171875,30,0,0.0,0,0.0,0.0,53
20070801,0,1700,1730,1550,1565,-155,4500861,7376000000,0,0,110592000,173076000000,506830,0.4600000083446503,610.8699951171875,-46570,0,0.0,0,0.0,0.0,53
20070731,0,1760,1800,1690,1720,35,8641225,15167000000,0,0,110592000,190218000000,526020,0.479999989271164,610.8699951171875,19410,0,0.0,0,0.0,0.0,50
20070730,0,1590,1685,1590,1685,65,2663962,4393000000,0,0,110592000,186347000000,573770,0.5199999809265137,610.8699951171875,30604,0,0.0,0,0.0,0.0,50
20070727,0,1560,1665,1560,1620,-15,4152863,6641000000,0,0,110592000,179159000000,587700,0.5299999713897705,610.8699951171875,-12660,0,0.0,0,0.0,0.0,53
20070726,0,1710,1770,1630,1635,-20,8172190,13957000000,0,0,110592000,180817000000,571000,0.5199999809265137,610.8699951171875,57690,0,0.0,0,0.0,0.0,53
20070725,0,1530,1675,1470,1655,115,5914475,9375000000,0,0,110592000,183029000000,674740,0.6100000143051147,610.8699951171875,287290,0,0.0,0,0.0,0.0,50
20070724,0,1635,1650,1530,1540,-70,3746035,5899000000,0,0,110592000,170311000000,603970,0.550000011920929,610.8699951171875,12480,0,0.0,0,0.0,0.0,53
20070723,0,1570,1630,1510,1610,60,6451771,10113000000,0,0,110592000,178053000000,654890,0.5899999737739563,610.8699951171875,37270,0,0.0,0,0.0,0.0,50
20070720,0,1590,1620,1500,1550,0,7871393,12272000000,0,0,110592000,171417000000,662280,0.6000000238418579,610.8699951171875,50200,0,0.0,0,0.0,0.0,51
20070719,0,1490,1715,1470,1550,55,26819968,43946000000,0,0,110592000,171417000000,603970,0.550000011920929,610.8699951171875,-311890,0,0.0,0,0.0,0.0,50
20070718,0,1520,1540,1435,1495,5,9119074,13597000000,0,0,110592000,165335000000,578970,0.5199999809265137,610.8699951171875,112590,0,0.0,0,0.0,0.0,50
20070716,0,1460,1565,1410,1490,100,22228277,33059000000,0,0,110592000,164782000000,553970,0.5,610.8699951171875,-132720,0,0.0,0,0.0,0.0,50
20070713,0,1240,1390,1220,1390,180,17478637,23632000000,0,0,110592000,153722000000,625430,0.5699999928474426,610.8699951171875,992030,0,0.0,0,0.0,0.0,49
20070712,0,1195,1260,1190,1210,15,3155056,3858000000,0,0,110592000,133816000000,593590,0.5400000214576721,610.8699951171875,107820,0,0.0,0,0.0,0.0,50
20070711,0,1180,1215,1175,1195,15,1400516,1672000000,0,0,110592000,132157000000,604920,0.550000011920929,610.8699951171875,-31220,0,0.0,0,0.0,0.0,50
20070710,0,1185,1215,1170,1180,-5,1493196,1770000000,0,0,110592000,130498000000,596920,0.5400000214576721,610.8699951171875,4000,0,0.0,0,0.0,0.0,53
20070709,0,1250,1265,1185,1185,-45,2700252,3292000000,0,0,110592000,131051000000,586180,0.5299999713897705,610.8699951171875,-58040,0,0.0,0,0.0,0.0,53
20070706,0,1250,1310,1225,1230,20,6367593,8051000000,0,0,110592000,136028000000,572430,0.5199999809265137,610.8699951171875,49990,0,0.0,0,0.0,0.0,50
20070705,0,1230,1265,1205,1210,-20,2316481,2855000000,0,0,110592000,133816000000,661690,0.6000000238418579,610.8699951171875,-20000,0,0.0,0,0.0,0.0,53
20070704,0,1210,1245,1170,1230,35,2685674,3244000000,0,0,110592000,136028000000,690590,0.6200000047683716,610.8699951171875,-29000,0,0.0,0,0.0,0.0,50
20070703,0,1190,1215,1170,1195,-5,2486092,2944000000,0,0,110592000,132157000000,654810,0.5899999737739563,610.8699951171875,0,0,0.0,0,0.0,0.0,53
20070702,0,1215,1230,1180,1200,30,2964528,3574000000,0,0,110592000,132710000000,625370,0.5699999928474426,610.8699951171875,44000,0,0.0,0,0.0,0.0,50
20070629,0,1140,1210,1140,1170,35,2065672,2446000000,0,0,110592000,129392000000,628650,0.5699999928474426,610.8699951171875,35000,0,0.0,0,0.0,0.0,50
20070628,0,1125,1155,1115,1135,5,1675375,1900000000,0,0,110592000,125521000000,595860,0.5400000214576721,610.8699951171875,0,0,0.0,0,0.0,0.0,50
20070627,0,1190,1200,1115,1130,-40,2280966,2633000000,0,0,110592000,124968000000,594250,0.5400000214576721,610.8699951171875,8120,0,0.0,0,0.0,0.0,53
20070626,0,1195,1195,1120,1170,-25,12900477,15024000000,0,0,110592000,129392000000,617460,0.5600000023841858,610.8699951171875,-100000,0,0.0,0,0.0,0.0,53
20070625,0,1280,1305,1190,1195,-95,4456552,5563000000,0,0,110592000,132157000000,613730,0.550000011920929,610.8699951171875,-189740,0,0.0,0,0.0,0.0,53
20070622,0,1290,1365,1250,1290,35,8413089,10982000000,0,0,110592000,142663000000,597740,0.5400000214576721,610.8699951171875,310020,0,0.0,0,0.0,0.0,50
20070621,0,1190,1280,1160,1255,90,9333320,11473000000,0,0,110592000,138792000000,699970,0.6299999952316284,610.8699951171875,244990,0,0.0,0,0.0,0.0,50
20070620,0,1080,1215,1080,1165,105,16992373,20308000000,0,0,110592000,128839000000,661970,0.6000000238418579,610.8699951171875,449800,0,0.0,0,0.0,0.0,50
20070619,0,1055,1075,1030,1060,5,2142759,2244000000,0,0,110592000,117227000000,858510,0.7799999713897705,610.8699951171875,154993,0,0.0,0,0.0,0.0,50
20070618,0,1090,1090,1055,1055,-20,1829734,1959000000,0,0,110592000,116674000000,853540,0.7699999809265137,610.8699951171875,-20,0,0.0,0,0.0,0.0,53
20070615,0,1065,1095,1040,1075,25,2539628,2738000000,0,0,110592000,118886000000,851170,0.7699999809265137,610.8699951171875,0,0,0.0,0,0.0,0.0,50
20070614,0,1015,1050,1010,1050,35,1304092,1346000000,0,0,110592000,116121000000,848140,0.7699999809265137,610.8699951171875,0,0,0.0,0,0.0,0.0,50
20070613,0,1030,1035,1010,1015,-5,1113620,1134000000,0,0,110592000,112250000000,808630,0.7300000190734863,610.8699951171875,0,0,0.0,0,0.0,0.0,53
20070612,0,1020,1040,1005,1020,0,1161474,1188000000,0,0,110592000,112803000000,809630,0.7300000190734863,610.8699951171875,0,0,0.0,0,0.0,0.0,51
20070611,0,1040,1055,1015,1020,-20,1397950,1433000000,0,0,110592000,112803000000,770120,0.699999988079071,610.8699951171875,0,0,0.0,0,0.0,0.0,53
20070608,0,1060,1070,1025,1040,-30,1479130,1541000000,0,0,110592000,115015000000,766240,0.6899999976158142,610.8699951171875,0,0,0.0,0,0.0,0.0,53
20070607,0,1035,1075,1020,1070,30,1697061,1788000000,0,0,110592000,118333000000,804380,0.7300000190734863,610.8699951171875,-24,0,0.0,0,0.0,0.0,50
20070605,0,1070,1080,1030,1040,-35,1827592,1914000000,0,0,110592000,115015000000,651170,0.5899999737739563,610.8699951171875,0,0,0.0,0,0.0,0.0,53
20070604,0,1075,1115,1070,1075,0,1720601,1864000000,0,0,110592000,118886000000,702750,0.6399999856948853,610.8699951171875,-10,0,0.0,0,0.0,0.0,51
20070601,0,1125,1135,1075,1075,-40,2114690,2320000000,0,0,110592000,118886000000,659510,0.6000000238418579,610.8699951171875,0,0,0.0,0,0.0,0.0,53
20070531,0,1160,1160,1090,1115,-45,2712928,3040000000,0,0,110592000,123310000000,784750,0.7099999785423279,610.8699951171875,-15000,0,0.0,0,0.0,0.0,53
20070530,0,1170,1200,1140,1160,15,3609787,4218000000,0,0,110592000,128286000000,787900,0.7099999785423279,610.8699951171875,0,0,0.0,0,0.0,0.0,50
20070529,0,1085,1155,1085,1145,75,5916335,6692000000,0,0,110592000,126627000000,888060,0.8000000119209291,610.8699951171875,0,0,0.0,0,0.0,0.0,50
20070528,0,1070,1090,1050,1070,5,3219747,3449000000,0,0,110592000,118333000000,891090,0.8100000023841858,610.8699951171875,0,0,0.0,0,0.0,0.0,50
20070525,0,1070,1090,1060,1065,-5,2146120,2314000000,0,0,110592000,117780000000,860840,0.7799999713897705,610.8699951171875,0,0,0.0,0,0.0,0.0,53
20070523,0,1050,1085,1045,1070,20,1101800,1176000000,0,0,110592000,118333000000,947070,0.8600000143051147,610.8699951171875,0,0,0.0,0,0.0,0.0,50
20070522,0,1070,1080,1045,1050,-15,1244895,1316000000,0,0,110592000,116121000000,942480,0.8500000238418579,610.8699951171875,-10,0,0.0,0,0.0,0.0,53
20070521,0,1030,1070,1030,1065,5,1057702,1114000000,0,0,110592000,117780000000,950520,0.8600000143051147,610.8699951171875,0,0,0.0,0,0.0,0.0,50
20070518,0,1065,1070,1040,1060,-5,875018,921000000,0,0,110592000,117227000000,917350,0.8299999833106995,610.8699951171875,-5470,0,0.0,0,0.0,0.0,53
20070517,0,1060,1080,1055,1065,10,1019032,1082000000,0,0,110592000,117780000000,908640,0.8199999928474426,610.8699951171875,-17070,0,0.0,0,0.0,0.0,50
20070516,0,1080,1085,1035,1055,-20,1470569,1554000000,0,0,110592000,116674000000,892000,0.8100000023841858,610.8699951171875,0,0,0.0,0,0.0,0.0,53
20070515,0,1100,1140,1065,1075,-20,2053304,2268000000,0,0,110592000,118886000000,888040,0.8000000119209291,610.8699951171875,0,0,0.0,0,0.0,0.0,53
20070514,0,1060,1105,1050,1095,45,2268827,2468000000,0,0,110592000,121098000000,971460,0.8799999952316284,610.8699951171875,-30000,0,0.0,0,0.0,0.0,50
20070511,0,1070,1085,1050,1050,-40,1503729,1590000000,0,0,110592000,116121000000,944280,0.8500000238418579,610.8699951171875,0,0,0.0,0,0.0,0.0,53
20070510,0,1110,1115,1075,1090,-20,1649575,1787000000,0,0,110592000,120545000000,920060,0.8299999833106995,610.8699951171875,0,0,0.0,0,0.0,0.0,53
20070509,0,1125,1135,1095,1110,-10,1434195,1587000000,0,0,110592000,122757000000,897950,0.8100000023841858,610.8699951171875,0,0,0.0,0,0.0,0.0,53
20070508,0,1110,1145,1110,1120,10,1909892,2144000000,0,0,110592000,123863000000,923270,0.8299999833106995,610.8699951171875,-15000,0,0.0,0,0.0,0.0,50
20070507,0,1135,1140,1100,1110,0,1332700,1484000000,0,0,110592000,122757000000,884990,0.8000000119209291,610.8699951171875,0,0,0.0,0,0.0,0.0,51
20070504,0,1065,1130,1060,1110,50,1712269,1888000000,0,0,102946000,114270000000,867130,0.8399999737739563,610.8699951171875,0,0,0.0,0,0.0,0.0,50
20070503,0,1130,1130,1055,1060,-75,3290538,3567000000,0,0,102946000,109122000000,790440,0.7699999809265137,610.8699951171875,0,0,0.0,0,0.0,0.0,53
20070502,0,1130,1155,1120,1135,5,1631877,1858000000,0,0,102946000,116843000000,753520,0.7300000190734863,610.8699951171875,0,0,0.0,0,0.0,0.0,50
20070430,0,1115,1160,1105,1130,-5,2054301,2326000000,0,0,102946000,116328000000,703530,0.6800000071525574,610.8699951171875,-10,0,0.0,0,0.0,0.0,53
20070427,0,1175,1185,1130,1135,-35,2465620,2829000000,0,0,102946000,116843000000,681990,0.6600000262260437,610.8699951171875,0,0,0.0,0,0.0,0.0,53
20070426,0,1220,1230,1165,1170,-70,2828228,3377000000,0,0,102946000,120446000000,682990,0.6600000262260437,610.8699951171875,190,0,0.0,0,0.0,0.0,53
20070425,0,1210,1325,1200,1240,40,6272800,7960000000,0,0,102946000,127653000000,602250,0.5899999737739563,610.8699951171875,-3450,0,0.0,0,0.0,0.0,50
20070424,0,1205,1230,1145,1200,10,3768604,4457000000,0,0,102946000,123535000000,797800,0.7699999809265137,610.8699951171875,0,0,0.0,0,0.0,0.0,50
20070423,0,1280,1290,1190,1190,-80,4494596,5583000000,0,0,102946000,122505000000,623240,0.6100000143051147,610.8699951171875,-10,0,0.0,0,0.0,0.0,53
20070420,0,1275,1340,1265,1270,-5,6335201,8192000000,0,0,102946000,130741000000,602750,0.5899999737739563,610.8699951171875,0,0,0.0,0,0.0,0.0,53
20070419,0,1310,1315,1250,1275,-5,4176777,5355000000,0,0,102946000,131256000000,602750,0.5899999737739563,610.8699951171875,0,0,0.0,0,0.0,0.0,53
20070418,0,1265,1345,1250,1280,40,8283893,10822000000,0,0,102946000,131770000000,602750,0.5899999737739563,610.8699951171875,0,0,0.0,0,0.0,0.0,50
20070417,0,1330,1380,1190,1240,-70,13785812,17846000000,0,0,102946000,127653000000,602750,0.5899999737739563,610.8699951171875,-10,0,0.0,0,0.0,0.0,53
20070416,0,1155,1310,1155,1310,170,20442818,26151000000,0,0,102946000,134859000000,602750,0.5899999737739563,610.8699951171875,-54558,0,0.0,0,0.0,0.0,49
20070413,0,1105,1175,1105,1140,30,7097600,8052000000,0,0,102946000,117358000000,602250,0.5899999737739563,610.8699951171875,0,0,0.0,0,0.0,0.0,50
20070412,0,1185,1200,1110,1110,-70,5374120,6186000000,0,0,102946000,114270000000,602250,0.5899999737739563,610.8699951171875,-10,0,0.0,0,0.0,0.0,53
20070411,0,1175,1225,1135,1180,25,10203067,12071000000,0,0,102946000,121476000000,602250,0.5899999737739563,610.8699951171875,0,0,0.0,0,0.0,0.0,50
20070410,0,1140,1265,1115,1155,55,24418895,29452000000,0,0,102946000,118902000000,602250,0.5899999737739563,610.8699951171875,-246260,0,0.0,0,0.0,0.0,50
20070409,0,975,1100,955,1100,140,11363670,11806000000,0,0,102946000,113240000000,652250,0.6299999952316284,610.8699951171875,261240,0,0.0,0,0.0,0.0,49
20070406,0,955,965,935,960,15,2925750,2782000000,0,0,102946000,98828000000,1052250,1.0199999809265137,610.8699951171875,0,0,0.0,0,0.0,0.0,50
20070405,0,950,955,930,945,10,2177331,2044000000,0,0,102946000,97283000000,1082250,1.0499999523162842,610.8699951171875,0,0,0.0,0,0.0,0.0,50
20070404,0,950,965,925,935,-10,3165991,2974000000,0,0,102946000,96254000000,1082250,1.0499999523162842,610.8699951171875,0,0,0.0,0,0.0,0.0,53
20070403,0,905,970,900,945,40,7651761,7210000000,0,0,102946000,97283000000,1082250,1.0499999523162842,610.8699951171875,0,0,0.0,0,0.0,0.0,50
20070402,0,880,935,880,905,25,3139908,2844000000,0,0,102946000,93166000000,1091250,1.0599999427795408,610.8699951171875,0,0,0.0,0,0.0,0.0,50
20070330,0,885,895,875,880,0,1576570,1394000000,0,0,102946000,90592000000,1082250,1.0499999523162842,610.8699951171875,0,0,0.0,0,0.0,0.0,51
20070329,0,885,905,875,880,-15,1852073,1639000000,0,0,102946000,90592000000,1082250,1.0499999523162842,610.8699951171875,0,0,0.0,0,0.0,0.0,53
20070328,0,870,935,865,895,20,6277341,5686000000,0,0,102946000,92136000000,1082250,1.0499999523162842,610.8699951171875,0,0,0.0,0,0.0,0.0,50
20070327,0,865,895,850,875,15,2845681,2481000000,0,0,102946000,90077000000,1082250,1.0499999523162842,610.8699951171875,-9,0,0.0,0,0.0,0.0,50
20070326,0,840,905,835,860,20,4040524,3534000000,0,0,102946000,88533000000,1082250,1.0499999523162842,610.8699951171875,-9,0,0.0,0,0.0,0.0,50
20070323,0,880,880,835,840,-40,2807523,2387000000,0,0,102946000,86474000000,1082250,1.0499999523162842,610.8699951171875,0,0,0.0,0,0.0,0.0,53
20070322,0,890,900,870,880,0,2189306,1926000000,0,0,102946000,90592000000,1082250,1.0499999523162842,610.8699951171875,0,0,0.0,0,0.0,0.0,51
20070321,0,900,925,880,880,-25,4342142,3896000000,0,0,102946000,90592000000,1082250,1.0499999523162842,610.8699951171875,0,0,0.0,0,0.0,0.0,53
20070320,0,900,945,875,905,20,5093764,4642000000,0,0,102946000,93166000000,1166760,1.1299999952316284,610.8699951171875,0,0,0.0,0,0.0,0.0,50
20070319,0,875,890,860,885,5,3701974,3239000000,0,0,102946000,91107000000,1219590,1.1799999475479126,610.8699951171875,0,0,0.0,0,0.0,0.0,50
20070316,0,915,920,860,880,-25,5028203,4451000000,0,0,102946000,90592000000,1180960,1.149999976158142,610.8699951171875,-10,0,0.0,0,0.0,0.0,53
20070315,0,915,945,900,905,-15,3328393,3055000000,0,0,102946000,93166000000,1086250,1.0599999427795408,610.8699951171875,-20,0,0.0,0,0.0,0.0,53
20070314,0,900,965,880,920,-5,3725054,3451000000,0,0,102946000,94710000000,1027360,1.0,610.8699951171875,-10,0,0.0,0,0.0,0.0,53
20070313,0,955,975,885,925,-25,4852330,4463000000,0,0,102946000,95225000000,995590,0.9700000286102296,610.8699951171875,-10,0,0.0,0,0.0,0.0,53
20070312,0,990,1045,950,950,-20,9422435,9391000000,0,0,102946000,97798000000,995590,0.9700000286102296,610.8699951171875,-20,0,0.0,0,0.0,0.0,53
20070309,0,880,1000,875,970,100,16213410,15683000000,0,0,102946000,99857000000,995590,0.9700000286102296,610.8699951171875,0,0,0.0,0,0.0,0.0,50
20070308,0,910,930,850,870,-75,12086570,10699000000,0,0,102946000,89563000000,1050360,1.0199999809265137,610.8699951171875,-237870,0,0.0,0,0.0,0.0,53
20070307,0,945,945,915,945,120,13501382,12708000000,0,0,102946000,97283000000,905590,0.8799999952316284,610.8699951171875,82480,0,0.0,0,0.0,0.0,49
20070306,0,715,825,715,825,105,17573522,13097000000,0,0,102946000,84930000000,1076240,1.0499999523162842,610.8699951171875,165370,0,0.0,0,0.0,0.0,49
20070305,0,755,755,710,720,-40,1810380,1325000000,0,0,102946000,74121000000,1080770,1.0499999523162842,610.8699951171875,0,0,0.0,0,0.0,0.0,53
20070302,0,805,805,755,760,-35,2889718,2238000000,0,0,102946000,78238000000,1053590,1.0199999809265137,610.8699951171875,0,0,0.0,0,0.0,0.0,53
20070228,0,725,825,710,795,20,4194851,3303000000,0,0,102946000,81842000000,1055410,1.0299999713897705,610.8699951171875,0,0,0.0,0,0.0,0.0,50
20070227,0,740,825,725,775,55,9331614,7493000000,0,0,102946000,79783000000,1017570,0.9900000095367432,610.8699951171875,0,0,0.0,0,0.0,0.0,50
20070226,0,715,725,705,720,5,518520,371000000,0,0,102946000,74121000000,677590,0.6600000262260437,610.8699951171875,-10,0,0.0,0,0.0,0.0,50
20070223,0,735,740,710,715,-10,1091310,788000000,0,0,102946000,73606000000,671100,0.6499999761581421,610.8699951171875,0,0,0.0,0,0.0,0.0,53
20070222,0,670,725,670,725,50,1750630,1234000000,0,0,102946000,74635000000,678980,0.6600000262260437,610.8699951171875,102495,0,0.0,0,0.0,0.0,50
20070221,0,660,675,660,675,15,454237,303000000,0,0,102946000,69488000000,670670,0.6499999761581421,610.8699951171875,13000,0,0.0,0,0.0,0.0,50
20070220,0,670,675,650,660,-10,1149140,761000000,0,0,102946000,67944000000,660670,0.6399999856948853,610.8699951171875,-10,0,0.0,0,0.0,0.0,53
20070216,0,690,700,665,670,-20,988775,675000000,0,0,102946000,68973000000,637980,0.6200000047683716,610.8699951171875,0,0,0.0,0,0.0,0.0,53
20070215,0,670,695,665,690,20,891845,606000000,0,0,102946000,71032000000,1060300,1.0299999713897705,610.8699951171875,0,0,0.0,0,0.0,0.0,50
20070214,0,665,675,660,670,10,360625,241000000,0,0,102946000,68973000000,1060080,1.0299999713897705,610.8699951171875,0,0,0.0,0,0.0,0.0,50
20070213,0,660,675,650,660,-5,624420,411000000,0,0,102946000,67944000000,1050980,1.0199999809265137,610.8699951171875,0,0,0.0,0,0.0,0.0,53
20070212,0,680,680,660,665,-15,631070,421000000,0,0,102946000,68459000000,1045340,1.0199999809265137,610.8699951171875,0,0,0.0,0,0.0,0.0,53
20070209,0,670,685,655,680,15,1056376,708000000,0,0,102946000,70003000000,1044760,1.0099999904632568,610.8699951171875,0,0,0.0,0,0.0,0.0,50
20070208,0,640,670,640,665,25,1259628,828000000,0,0,102946000,68459000000,1043930,1.0099999904632568,610.8699951171875,-8,0,0.0,0,0.0,0.0,50
20070207,0,645,645,635,640,0,359215,230000000,0,0,102946000,65885000000,1038430,1.0099999904632568,610.8699951171875,-10,0,0.0,0,0.0,0.0,51
20070206,0,645,645,635,640,0,352286,226000000,0,0,102946000,65885000000,1025430,1.0,610.8699951171875,0,0,0.0,0,0.0,0.0,51
20070205,0,650,650,635,640,-10,677190,435000000,0,0,102946000,65885000000,1020480,0.9900000095367432,610.8699951171875,0,0,0.0,0,0.0,0.0,53
20070202,0,645,655,635,650,5,235201,152000000,0,0,102946000,66914000000,1010320,0.9800000190734864,610.8699951171875,0,0,0.0,0,0.0,0.0,50
20070201,0,650,660,645,645,0,307920,201000000,0,0,102946000,66400000000,1003090,0.9700000286102296,610.8699951171875,0,0,0.0,0,0.0,0.0,51
20070131,0,640,650,635,645,10,316353,203000000,0,0,102946000,66400000000,1003090,0.9700000286102296,610.8699951171875,0,0,0.0,0,0.0,0.0,50
20070130,0,635,640,630,635,0,202742,128000000,0,0,102946000,65370000000,1000910,0.9700000286102296,610.8699951171875,0,0,0.0,0,0.0,0.0,51
20070129,0,640,650,630,635,0,274260,175000000,0,0,102946000,65370000000,997710,0.9700000286102296,610.8699951171875,0,0,0.0,0,0.0,0.0,51
20070126,0,625,640,625,635,-5,244760,155000000,0,0,102946000,65370000000,999050,0.9700000286102296,610.8699951171875,0,0,0.0,0,0.0,0.0,53
20070125,0,650,655,640,640,5,280960,182000000,0,0,102946000,65885000000,1000430,0.9700000286102296,610.8699951171875,0,0,0.0,0,0.0,0.0,50
20070124,0,630,650,630,635,5,437244,279000000,0,0,102946000,65370000000,1005640,0.9800000190734864,610.8699951171875,0,0,0.0,0,0.0,0.0,50
20070123,0,660,680,625,630,-45,677960,443000000,0,0,102946000,64855000000,997710,0.9700000286102296,610.8699951171875,0,0,0.0,0,0.0,0.0,53
20070122,0,670,685,655,675,0,1005631,675000000,0,0,102946000,69488000000,997710,0.9700000286102296,610.8699951171875,0,0,0.0,0,0.0,0.0,51
20070119,0,670,700,670,675,-5,956340,656000000,0,0,102946000,69488000000,997710,0.9700000286102296,610.8699951171875,0,0,0.0,0,0.0,0.0,53
20070118,0,670,685,670,680,0,520370,351000000,0,0,102946000,70003000000,997710,0.9700000286102296,610.8699951171875,0,0,0.0,0,0.0,0.0,51
20070117,0,685,695,670,680,0,857333,584000000,0,0,102946000,70003000000,998780,0.9700000286102296,610.8699951171875,0,0,0.0,0,0.0,0.0,51
20070116,0,685,690,675,680,-5,439460,299000000,0,0,102946000,70003000000,997710,0.9700000286102296,610.8699951171875,0,0,0.0,0,0.0,0.0,53
20070115,0,700,705,685,685,-10,452010,313000000,0,0,102946000,70518000000,997770,0.9700000286102296,610.8699951171875,0,0,0.0,0,0.0,0.0,53
20070112,0,705,705,695,695,0,373380,261000000,0,0,102946000,71547000000,993710,0.9700000286102296,610.8699951171875,0,0,0.0,0,0.0,0.0,51
20070111,0,715,720,695,695,-20,592874,418000000,0,0,102946000,71547000000,993710,0.9700000286102296,610.8699951171875,0,0,0.0,0,0.0,0.0,53
20070110,0,720,720,705,715,-5,163905,117000000,0,0,102946000,73606000000,993710,0.9700000286102296,610.8699951171875,0,0,0.0,0,0.0,0.0,53
20070109,0,740,740,710,720,10,304115,219000000,0,0,102946000,74121000000,993710,0.9700000286102296,610.8699951171875,0,0,0.0,0,0.0,0.0,50
20070108,0,720,720,710,710,-10,166350,119000000,0,0,102946000,73091000000,994590,0.9700000286102296,610.8699951171875,0,0,0.0,0,0.0,0.0,53
20070105,0,725,730,710,720,-5,341316,245000000,0,0,102946000,74121000000,994590,0.9700000286102296,610.8699951171875,0,0,0.0,0,0.0,0.0,53
20070104,0,720,740,720,725,-5,200963,147000000,0,0,102946000,74635000000,994370,0.9700000286102296,610.8699951171875,0,0,0.0,0,0.0,0.0,53
20070103,0,735,735,715,730,5,180150,130000000,0,0,102946000,75150000000,994370,0.9700000286102296,610.8699951171875,0,0,0.0,0,0.0,0.0,50
20070102,0,730,740,710,725,-5,243130,176000000,0,0,102946000,74635000000,994370,0.9700000286102296,610.8699951171875,0,0,0.0,0,0.0,0.0,53
20061228,0,720,730,710,730,15,532940,384000000,0,0,102946000,75150000000,993710,0.9700000286102296,610.8699951171875,0,0,0.0,0,0.0,0.0,50
20061227,0,665,745,660,715,55,1492750,1068000000,0,0,102946000,73606000000,993710,0.9700000286102296,610.8699951171875,0,0,0.0,0,0.0,0.0,50
20061226,0,675,685,655,660,-30,670789,448000000,0,0,102946000,67944000000,993710,0.9700000286102296,610.8699951171875,-10,0,0.0,0,0.0,0.0,53
20061222,0,710,710,675,690,-20,994530,684000000,0,0,102946000,71032000000,1013710,0.9800000190734864,610.8699951171875,0,0,0.0,0,0.0,0.0,53
20061221,0,725,725,705,710,-15,385400,276000000,0,0,102946000,73091000000,1021440,0.9900000095367432,610.8699951171875,0,0,0.0,0,0.0,0.0,53
20061220,0,730,730,725,725,0,265563,193000000,0,0,102946000,74635000000,1027590,1.0,610.8699951171875,0,0,0.0,0,0.0,0.0,51
20061219,0,735,740,725,725,-10,329700,241000000,0,0,102946000,74635000000,1027590,1.0,610.8699951171875,0,0,0.0,0,0.0,0.0,53
20061218,0,730,745,730,735,5,481836,355000000,0,0,102946000,75665000000,1029710,1.0,610.8699951171875,0,0,0.0,0,0.0,0.0,50
20061215,0,725,740,720,730,5,361390,264000000,0,0,102946000,75150000000,1026850,1.0,610.8699951171875,0,0,0.0,0,0.0,0.0,50
20061214,0,715,725,715,725,0,299980,216000000,0,0,102946000,74635000000,1019850,0.9900000095367432,610.8699951171875,0,0,0.0,0,0.0,0.0,51
20061213,0,710,730,710,725,0,293170,212000000,0,0,102946000,74635000000,1016710,0.9900000095367432,610.8699951171875,0,0,0.0,0,0.0,0.0,51
20061212,0,730,740,720,725,-15,431976,314000000,0,0,102946000,74635000000,1016710,0.9900000095367432,610.8699951171875,0,0,0.0,0,0.0,0.0,53
20061211,0,745,750,720,740,-10,383645,282000000,0,0,102946000,76180000000,1016710,0.9900000095367432,610.8699951171875,0,0,0.0,0,0.0,0.0,53
20061208,0,755,755,740,750,-10,463610,345000000,0,0,102946000,77209000000,1017150,0.9900000095367432,610.8699951171875,0,0,0.0,0,0.0,0.0,53
20061207,0,765,765,750,760,0,318855,241000000,0,0,102946000,78238000000,1018150,0.9900000095367432,610.8699951171875,0,0,0.0,0,0.0,0.0,51
20061206,0,760,765,750,760,0,379259,287000000,0,0,102946000,78238000000,1017710,0.9900000095367432,610.8699951171875,0,0,0.0,0,0.0,0.0,51
20061205,0,765,770,760,760,-5,405310,309000000,0,0,102946000,78238000000,1037090,1.0099999904632568,610.8699951171875,0,0,0.0,0,0.0,0.0,53
20061204,0,760,770,760,765,5,360480,276000000,0,0,102946000,78753000000,1037090,1.0099999904632568,610.8699951171875,-20,0,0.0,0,0.0,0.0,50
20061201,0,755,770,755,760,5,555420,423000000,0,0,102946000,78238000000,1075950,1.0499999523162842,610.8699951171875,0,0,0.0,0,0.0,0.0,50
20061130,0,750,765,750,755,5,427960,323000000,0,0,102946000,77724000000,1077950,1.0499999523162842,610.8699951171875,0,0,0.0,0,0.0,0.0,50
20061129,0,750,765,750,750,0,546670,413000000,0,0,102946000,77209000000,1071210,1.0399999618530271,610.8699951171875,0,0,0.0,0,0.0,0.0,51
20061128,0,755,760,740,750,-10,801160,599000000,0,0,102946000,77209000000,1065710,1.0399999618530271,610.8699951171875,0,0,0.0,0,0.0,0.0,53
20061127,0,765,775,755,760,-5,676410,519000000,0,0,102946000,78238000000,1058710,1.0299999713897705,610.8699951171875,0,0,0.0,0,0.0,0.0,53
20061124,0,770,775,760,765,-5,515380,394000000,0,0,102946000,78753000000,1061720,1.0299999713897705,610.8699951171875,0,0,0.0,0,0.0,0.0,53
20061123,0,780,785,770,770,-10,786260,607000000,0,0,102946000,79268000000,1066690,1.0399999618530271,610.8699951171875,-10,0,0.0,0,0.0,0.0,53
20061122,0,775,785,775,780,0,410990,321000000,0,0,102946000,80297000000,1068470,1.0399999618530271,610.8699951171875,0,0,0.0,0,0.0,0.0,51
