Date,Close,Open,High,Low,Volume,Change
2010-08-16,1743.31,1735.36,1746.02,1716.86,314460000.0,-0.0017000000000000001
2010-08-17,1755.03,1737.36,1757.22,1734.51,427000000.0,0.0067
2010-08-18,1761.99,1763.84,1765.01,1753.68,371480000.0,0.004
2010-08-19,1779.64,1763.6,1781.07,1762.98,344950000.0,0.01
2010-08-20,1775.54,1769.02,1776.35,1765.58,362000000.0,-0.0023
2010-08-23,1767.71,1780.59,1788.71,1766.77,330340000.0,-0.0044
2010-08-24,1760.53,1757.1,1771.76,1749.11,401700000.0,-0.0040999999999999995
2010-08-25,1734.79,1745.77,1753.57,1734.79,346280000.0,-0.0146
2010-08-26,1729.76,1744.08,1744.4,1729.76,303050000.0,-0.0029
2010-08-27,1729.56,1724.0,1732.84,1719.2,245580000.0,-0.0001
2010-08-30,1760.13,1749.02,1760.35,1746.21,247360000.0,0.0177
2010-08-31,1742.75,1746.85,1752.07,1736.23,289490000.0,-0.009899999999999999
2010-09-01,1764.69,1751.96,1767.21,1748.3,305270000.0,0.0126
2010-09-02,1775.73,1783.22,1783.85,1767.67,292780000.0,0.0063
2010-09-03,1780.02,1780.8,1786.04,1774.95,312020000.0,0.0024
2010-09-06,1792.42,1791.76,1794.07,1784.49,328110000.0,0.006999999999999999
2010-09-07,1787.74,1792.07,1796.5,1786.37,316860000.0,-0.0026
2010-09-08,1779.22,1780.48,1785.48,1770.78,322530000.0,-0.0048
2010-09-09,1784.36,1786.83,1790.47,1775.07,367860000.0,0.0029
2010-09-10,1802.58,1792.75,1808.18,1791.95,340650000.0,0.0102
2010-09-13,1818.86,1812.03,1819.12,1807.59,386840000.0,0.009000000000000001
2010-09-14,1815.25,1824.78,1827.03,1810.78,387030000.0,-0.002
2010-09-15,1823.88,1817.3,1827.0,1813.09,338940000.0,0.0048
2010-09-16,1811.85,1822.35,1824.61,1811.85,336250000.0,-0.0066
2010-09-17,1827.35,1823.64,1828.54,1812.05,317380000.0,0.0086
2010-09-20,1832.63,1821.52,1833.78,1818.6,242700000.0,0.0029
2010-09-24,1846.6,1830.22,1846.6,1825.8,274230000.0,0.0076
2010-09-27,1860.83,1856.42,1862.03,1851.97,383630000.0,0.0077
2010-09-28,1855.97,1859.04,1862.72,1852.52,357140000.0,-0.0026
2010-09-29,1866.45,1865.27,1873.79,1864.43,359930000.0,0.005600000000000001
2010-09-30,1872.81,1870.21,1872.81,1861.18,353550000.0,0.0034000000000000002
2010-10-01,1876.73,1872.39,1884.0,1868.9,366200000.0,0.0021
2010-10-04,1879.29,1884.49,1889.5,1875.93,392500000.0,0.0014000000000000002
2010-10-05,1878.94,1874.1,1885.0,1868.89,342730000.0,-0.0002
2010-10-06,1903.95,1897.07,1905.73,1894.02,392060000.0,0.013300000000000001
2010-10-07,1900.85,1901.2,1906.02,1893.14,398960000.0,-0.0016
2010-10-08,1897.07,1900.86,1900.86,1887.98,374070000.0,-0.002
2010-10-11,1889.91,1908.55,1909.01,1885.08,341190000.0,-0.0038
2010-10-12,1868.04,1892.27,1893.13,1857.93,315470000.0,-0.0116
2010-10-13,1876.15,1878.58,1881.2,1866.41,318750000.0,0.0043
2010-10-14,1899.76,1886.68,1899.76,1884.45,375100000.0,0.0126
2010-10-15,1902.29,1898.85,1903.25,1893.76,369330000.0,0.0013
2010-10-18,1875.42,1904.57,1904.79,1875.42,372190000.0,-0.0141
2010-10-19,1857.32,1878.98,1885.23,1857.32,426770000.0,-0.0097
2010-10-20,1870.44,1844.41,1875.76,1837.08,367890000.0,0.0070999999999999995
2010-10-21,1874.69,1878.51,1879.08,1858.38,414870000.0,0.0023
2010-10-22,1897.31,1882.08,1897.31,1880.25,348420000.0,0.0121
2010-10-25,1915.71,1902.51,1918.87,1899.08,408170000.0,0.0097
2010-10-26,1919.41,1913.25,1919.56,1909.27,351860000.0,0.0019
2010-10-27,1909.54,1919.48,1924.61,1902.18,392950000.0,-0.0051
2010-10-28,1907.87,1909.38,1914.89,1901.8,348380000.0,-0.0009
2010-10-29,1882.95,1913.61,1913.95,1875.31,375840000.0,-0.0131
2010-11-01,1914.74,1889.57,1914.74,1880.25,343300000.0,0.0169
2010-11-02,1918.04,1912.28,1920.29,1907.18,340830000.0,0.0017000000000000001
2010-11-03,1935.97,1931.13,1943.23,1930.11,358980000.0,0.009300000000000001
2010-11-04,1942.5,1941.56,1945.58,1936.04,324780000.0,0.0034000000000000002
2010-11-05,1938.96,1962.34,1966.99,1938.57,401400000.0,-0.0018
2010-11-08,1942.41,1946.76,1948.44,1930.29,312650000.0,0.0018
2010-11-09,1947.46,1943.56,1947.66,1935.38,298820000.0,0.0026
2010-11-10,1967.85,1945.73,1967.85,1945.28,366010000.0,0.0105
2010-11-11,1914.73,1966.5,1976.46,1914.73,373180000.0,-0.027000000000000003
2010-11-12,1913.12,1951.35,1958.22,1899.49,465470000.0,-0.0008
2010-11-15,1913.81,1918.69,1925.43,1900.25,303800000.0,0.0004
2010-11-16,1899.13,1912.11,1916.07,1890.0,336330000.0,-0.0077
2010-11-17,1897.11,1877.23,1908.17,1875.34,293290000.0,-0.0011
2010-11-18,1927.86,1908.38,1929.24,1904.37,271420000.0,0.016200000000000003
2010-11-19,1940.96,1936.74,1940.96,1927.81,292690000.0,0.0068000000000000005
2010-11-22,1944.34,1947.01,1954.78,1939.51,330550000.0,0.0017000000000000001
2010-11-23,1928.94,1938.91,1943.48,1919.15,377790000.0,-0.0079
2010-11-24,1925.98,1883.92,1928.45,1882.52,451500000.0,-0.0015
2010-11-25,1927.68,1934.97,1935.59,1916.16,323350000.0,0.0009
2010-11-26,1901.8,1932.78,1936.72,1893.94,459210000.0,-0.0134
2010-11-29,1895.54,1904.95,1912.53,1880.58,299800000.0,-0.0033
2010-11-30,1904.63,1889.89,1917.57,1889.86,443690000.0,0.0048
2010-12-01,1929.32,1907.7,1929.32,1904.71,339160000.0,0.013000000000000001
2010-12-02,1950.26,1943.71,1950.26,1940.23,439000000.0,0.0109
2010-12-03,1957.26,1960.61,1960.61,1948.51,438580000.0,0.0036
2010-12-06,1953.64,1961.23,1961.47,1946.35,460280000.0,-0.0018
2010-12-07,1962.52,1955.63,1964.64,1952.56,639160000.0,0.0045000000000000005
2010-12-08,1955.72,1960.3,1970.91,1953.97,496390000.0,-0.0034999999999999996
2010-12-09,1988.96,1963.88,1988.96,1961.68,448350000.0,0.017
2010-12-10,1986.14,1984.11,1991.96,1979.73,373860000.0,-0.0014000000000000002
2010-12-13,1996.59,1993.42,1997.36,1983.93,385630000.0,0.0053
2010-12-14,2009.05,2000.6,2009.05,1996.82,396590000.0,0.0062
2010-12-15,2017.48,2009.2,2017.48,2004.06,490270000.0,0.0042
2010-12-16,2009.24,2009.86,2019.49,2002.33,362510000.0,-0.0040999999999999995
2010-12-17,2026.3,2018.28,2027.55,2010.75,503500000.0,0.0085
2010-12-20,2020.28,2008.14,2021.7,1996.44,409150000.0,-0.003
2010-12-21,2037.09,2035.11,2043.81,2032.66,370450000.0,0.0083
2010-12-22,2038.11,2039.35,2045.39,2035.25,335350000.0,0.0005
2010-12-23,2037.53,2042.41,2043.62,2028.78,341070000.0,-0.0003
2010-12-24,2029.6,2040.64,2042.89,2027.96,317440000.0,-0.0039000000000000003
2010-12-27,2022.19,2024.56,2034.62,2018.75,282870000.0,-0.0037
2010-12-28,2033.32,2028.41,2041.83,2026.57,360190000.0,0.0055000000000000005
2010-12-29,2043.49,2028.57,2043.49,2027.52,282560000.0,0.005
2010-12-30,2051.0,2047.82,2052.97,2041.66,305880000.0,0.0037
2011-01-03,2070.08,2063.69,2070.09,2054.83,354080000.0,0.009300000000000001
2011-01-04,2085.14,2074.56,2085.14,2069.12,415910000.0,0.0073
2011-01-05,2082.55,2083.1,2087.14,2076.92,386060000.0,-0.0012
2011-01-06,2077.61,2094.35,2096.65,2066.1,407830000.0,-0.0024
2011-01-07,2086.2,2073.68,2086.2,2068.66,335560000.0,0.0040999999999999995
2011-01-10,2080.81,2082.29,2088.64,2069.3,342640000.0,-0.0026
2011-01-11,2088.32,2079.85,2088.32,2059.67,410950000.0,0.0036
2011-01-12,2094.95,2091.7,2098.0,2085.99,433260000.0,0.0032
2011-01-13,2089.48,2097.04,2109.34,2083.8,424200000.0,-0.0026
2011-01-14,2108.17,2089.7,2108.17,2076.44,424720000.0,0.0089
2011-01-17,2099.85,2112.37,2118.86,2099.84,428360000.0,-0.0039000000000000003
2011-01-18,2096.48,2095.85,2111.4,2093.32,454900000.0,-0.0016
2011-01-19,2115.69,2106.53,2119.24,2084.08,425470000.0,0.0092
2011-01-20,2106.66,2111.41,2114.2,2102.61,335460000.0,-0.0043
2011-01-21,2069.92,2103.74,2104.39,2066.82,395400000.0,-0.0174
2011-01-24,2082.16,2067.32,2082.97,2064.0,340240000.0,0.0059
2011-01-25,2086.67,2092.27,2105.33,2083.8,420960000.0,0.0022
2011-01-26,2110.46,2093.59,2112.33,2092.41,369360000.0,0.011399999999999999
2011-01-27,2115.01,2115.04,2121.06,2108.53,358860000.0,0.0022
2011-01-28,2107.87,2115.69,2119.49,2095.36,412960000.0,-0.0034000000000000002
2011-01-31,2069.73,2080.6,2089.72,2069.73,320900000.0,-0.0181
2011-02-01,2072.03,2079.92,2086.56,2071.73,290810000.0,0.0011
2011-02-07,2081.74,2102.76,2107.83,2081.73,285940000.0,0.004699999999999999
2011-02-08,2069.7,2090.47,2092.43,2066.71,300330000.0,-0.0058
2011-02-09,2045.58,2077.12,2077.12,2037.3,333190000.0,-0.011699999999999999
2011-02-10,2008.5,2041.07,2043.07,2008.5,309760000.0,-0.0181
2011-02-11,1977.19,2010.29,2021.42,1975.47,317290000.0,-0.015600000000000001
2011-02-14,2014.59,1999.09,2015.84,1986.94,279520000.0,0.0189
2011-02-15,2010.52,2018.4,2029.99,2003.58,275030000.0,-0.002
2011-02-16,1989.11,2007.08,2021.69,1989.11,297630000.0,-0.0106
2011-02-17,1977.22,2002.0,2006.59,1959.71,340280000.0,-0.006
2011-02-18,2013.14,1989.24,2015.78,1981.75,493970000.0,0.0182
2011-02-21,2005.3,2014.15,2014.98,1991.7,324240000.0,-0.0039000000000000003
2011-02-22,1969.92,1978.34,1982.7,1958.77,346090000.0,-0.0176
2011-02-23,1961.63,1962.7,1977.99,1951.75,308590000.0,-0.0042
2011-02-24,1949.88,1957.63,1970.66,1945.41,281570000.0,-0.006
2011-02-25,1963.43,1956.02,1965.48,1941.15,306890000.0,0.0069
2011-02-28,1939.3,1954.4,1958.59,1935.93,263870000.0,-0.0123
2011-03-02,1928.24,1922.38,1940.78,1921.34,207670000.0,-0.005699999999999999
2011-03-03,1970.66,1942.24,1970.66,1941.23,284830000.0,0.022000000000000002
2011-03-04,2004.68,1989.88,2008.89,1984.15,334580000.0,0.0173
2011-03-07,1980.27,1996.48,2005.43,1978.13,255920000.0,-0.012199999999999999
2011-03-08,1996.32,1984.08,2007.24,1974.73,304750000.0,0.008100000000000001
2011-03-09,2001.47,2007.79,2016.68,1991.52,315360000.0,0.0026
2011-03-10,1981.58,1999.38,2001.27,1973.88,288390000.0,-0.009899999999999999
2011-03-11,1955.54,1956.34,1970.7,1949.32,267170000.00000003,-0.0131
2011-03-14,1971.23,1949.08,1971.23,1928.99,388620000.0,0.008
2011-03-15,1923.92,1966.82,1985.82,1882.09,403890000.0,-0.024
2011-03-16,1957.97,1951.68,1965.15,1931.38,284420000.0,0.0177
2011-03-17,1959.03,1921.59,1961.09,1919.13,305710000.0,0.0005
2011-03-18,1981.13,1963.17,1988.04,1960.49,291300000.0,0.0113
2011-03-21,2003.42,1985.47,2005.32,1985.15,292260000.0,0.0113
2011-03-22,2013.66,2012.48,2016.27,2004.36,304110000.0,0.0051
2011-03-23,2012.18,2019.18,2022.14,2005.59,312570000.0,-0.0007000000000000001
2011-03-24,2036.78,2022.26,2036.93,2022.08,295490000.0,0.012199999999999999
2011-03-25,2054.04,2058.35,2060.29,2041.72,311220000.0,0.0085
2011-03-28,2056.39,2054.28,2059.92,2043.99,285360000.0,0.0011
2011-03-29,2072.13,2052.87,2072.13,2050.09,250470000.0,0.0077
2011-03-30,2091.38,2075.91,2100.2,2074.26,316860000.0,0.009300000000000001
2011-03-31,2106.7,2098.09,2106.74,2089.12,317890000.0,0.0073
2011-04-01,2121.01,2107.67,2121.02,2101.83,337940000.0,0.0068000000000000005
2011-04-04,2115.87,2124.37,2125.53,2103.82,301800000.0,-0.0024
2011-04-05,2130.43,2118.08,2130.43,2107.78,327660000.0,0.0069
2011-04-06,2126.71,2129.13,2136.29,2119.66,423050000.0,-0.0017000000000000001
2011-04-07,2122.14,2133.31,2135.73,2111.54,382810000.0,-0.0021
2011-04-08,2127.97,2119.01,2135.98,2118.72,392840000.0,0.0027
2011-04-11,2122.39,2127.2,2135.33,2115.89,316070000.0,-0.0026
2011-04-12,2089.4,2117.21,2117.21,2088.67,311140000.0,-0.0155
2011-04-13,2121.92,2091.68,2121.93,2081.98,348080000.0,0.015600000000000001
2011-04-14,2141.06,2116.49,2141.07,2109.63,371730000.0,0.009000000000000001
2011-04-15,2140.5,2136.27,2142.71,2126.59,356650000.0,-0.0003
2011-04-18,2137.72,2146.83,2149.45,2128.02,358280000.0,-0.0013
2011-04-19,2122.68,2117.94,2136.95,2111.6,375020000.0,-0.006999999999999999
2011-04-20,2169.91,2146.38,2169.94,2138.8,374320000.0,0.0223
2011-04-21,2198.54,2190.64,2211.36,2183.52,415980000.0,0.0132
2011-04-22,2197.82,2203.04,2208.06,2190.87,390810000.0,-0.0003
2011-04-25,2216.0,2205.2,2218.07,2199.27,354020000.0,0.0083
2011-04-26,2206.3,2219.47,2222.56,2196.76,439340000.0,-0.0044
2011-04-27,2206.7,2225.95,2231.47,2191.82,423200000.0,0.0002
2011-04-28,2208.35,2215.42,2225.35,2194.15,354850000.0,0.0007000000000000001
2011-04-29,2192.36,2211.33,2219.6,2177.8,364120000.0,-0.0072
2011-05-02,2228.96,2203.09,2229.09,2202.92,302490000.0,0.0167
2011-05-03,2200.73,2224.4,2228.04,2188.11,375100000.0,-0.0127
2011-05-04,2180.64,2196.9,2201.69,2173.21,393740000.0,-0.0091
2011-05-06,2147.45,2153.5,2156.81,2133.97,344190000.0,-0.0152
2011-05-09,2139.17,2157.95,2161.93,2136.59,253930000.0,-0.0039000000000000003
2011-05-11,2166.63,2161.44,2166.63,2144.94,378040000.0,0.0128
2011-05-12,2122.65,2139.24,2149.42,2122.6,382250000.0,-0.0203
2011-05-13,2120.08,2133.99,2134.53,2103.06,397070000.0,-0.0012
2011-05-16,2104.18,2104.67,2115.25,2097.16,273620000.0,-0.0075
2011-05-17,2102.41,2103.82,2111.44,2092.32,300780000.0,-0.0008
2011-05-18,2135.78,2110.7,2138.72,2106.41,259990000.0,0.0159
2011-05-19,2095.51,2141.29,2143.41,2092.61,283360000.0,-0.0189
2011-05-20,2111.5,2101.45,2112.48,2084.06,282780000.0,0.0076
2011-05-23,2055.71,2100.44,2100.44,2055.71,292950000.0,-0.0264
2011-05-24,2061.76,2052.44,2070.64,2048.55,268520000.0,0.0029
2011-05-25,2035.87,2073.53,2082.12,2030.68,344970000.0,-0.0126
2011-05-26,2091.91,2059.93,2094.35,2056.49,296700000.0,0.0275
2011-05-27,2100.24,2087.36,2111.36,2085.24,272780000.0,0.004
2011-05-30,2093.79,2115.27,2116.13,2085.75,213190000.0,-0.0031
2011-05-31,2142.47,2104.16,2146.79,2102.77,303260000.0,0.0232
2011-06-01,2141.34,2142.67,2152.95,2132.85,294710000.0,-0.0005
2011-06-02,2114.2,2098.37,2126.8,2093.97,248780000.0,-0.0127
2011-06-03,2113.47,2123.47,2131.93,2108.75,264110000.0,-0.0003
2011-06-07,2099.71,2093.45,2106.85,2091.26,246620000.0,-0.006500000000000001
2011-06-08,2083.35,2102.97,2109.11,2068.78,281370000.0,-0.0078000000000000005
2011-06-09,2071.42,2076.7,2088.82,2067.58,283660000.0,-0.005699999999999999
2011-06-10,2046.67,2085.85,2093.94,2045.24,265870000.0,-0.011899999999999999
2011-06-13,2048.74,2030.54,2057.65,2025.42,218480000.0,0.001
2011-06-14,2076.83,2045.22,2082.25,2040.69,209520000.0,0.0137
2011-06-15,2086.53,2087.96,2091.0,2064.82,229160000.0,0.004699999999999999
2011-06-16,2046.63,2057.16,2068.17,2043.81,234160000.0,-0.0191
2011-06-17,2031.93,2057.46,2058.67,2008.84,282480000.0,-0.0072
2011-06-20,2019.65,2034.35,2047.12,2017.52,229180000.0,-0.006
2011-06-21,2048.17,2041.15,2051.19,2015.86,278610000.0,0.0141
2011-06-22,2063.9,2066.91,2074.46,2059.36,263839999.99999997,0.0077
2011-06-23,2055.86,2048.06,2064.96,2048.06,259640000.0,-0.0039000000000000003
2011-06-24,2090.81,2063.92,2090.82,2062.26,294100000.0,0.017
2011-06-27,2070.29,2076.01,2076.94,2058.4,246530000.0,-0.0098
2011-06-28,2062.91,2092.94,2099.94,2062.91,328640000.0,-0.0036
2011-06-29,2094.42,2097.87,2098.95,2081.71,256149999.99999997,0.015300000000000001
2011-06-30,2100.69,2103.59,2105.47,2091.09,257290000.00000003,0.003
2011-07-01,2125.74,2120.03,2131.67,2116.68,273410000.0,0.011899999999999999
2011-07-04,2145.3,2143.24,2153.29,2141.98,290460000.0,0.0092
2011-07-05,2161.75,2149.4,2163.37,2145.87,284880000.0,0.0077
2011-07-06,2171.19,2156.94,2171.19,2155.33,275940000.0,0.0044
2011-07-07,2180.59,2167.18,2184.94,2165.15,355590000.0,0.0043
2011-07-08,2180.35,2192.83,2192.83,2173.96,323020000.0,-0.0001
2011-07-11,2157.16,2167.94,2171.29,2151.84,240690000.0,-0.0106
2011-07-12,2109.73,2131.07,2136.98,2107.95,286420000.0,-0.022000000000000002
2011-07-13,2129.64,2117.12,2129.64,2107.63,306090000.0,0.009399999999999999
2011-07-14,2130.07,2119.06,2130.08,2105.24,307420000.0,0.0002
2011-07-15,2145.2,2123.57,2145.2,2123.0,272100000.0,0.0070999999999999995
2011-07-18,2130.48,2149.97,2149.97,2121.73,329000000.0,-0.0069
2011-07-19,2130.21,2127.13,2140.44,2123.43,303460000.0,-0.0001
2011-07-20,2154.95,2158.88,2164.22,2149.25,373910000.0,0.0116
2011-07-21,2145.04,2153.94,2155.49,2135.66,362340000.0,-0.0046
2011-07-22,2171.23,2162.0,2171.24,2153.49,412960000.0,0.012199999999999999
2011-07-25,2150.48,2154.0,2158.35,2146.99,341970000.0,-0.0096
2011-07-26,2168.7,2163.08,2168.7,2148.22,330150000.0,0.0085
2011-07-27,2174.31,2152.66,2174.73,2151.84,297090000.0,0.0026
2011-07-28,2155.85,2138.61,2160.44,2138.61,299520000.0,-0.0085
2011-07-29,2133.21,2159.27,2159.27,2133.21,328770000.0,-0.0105
2011-08-01,2172.31,2160.09,2173.28,2158.24,262850000.00000003,0.0183
2011-08-02,2121.27,2152.85,2155.44,2114.75,350310000.0,-0.0235
2011-08-03,2066.26,2079.19,2080.76,2056.53,434480000.0,-0.0259
2011-08-04,2018.47,2067.17,2071.03,2015.23,356390000.0,-0.0231
2011-08-05,1943.75,1937.17,1966.73,1920.67,480970000.0,-0.037000000000000005
2011-08-08,1869.45,1916.57,1939.92,1800.0,571110000.0,-0.0382
2011-08-09,1801.35,1807.88,1828.63,1684.68,684990000.0,-0.0364
2011-08-10,1806.24,1877.4,1877.4,1802.29,486310000.0,0.0027
2011-08-11,1817.44,1733.92,1832.48,1733.92,438900000.0,0.0062
2011-08-12,1793.31,1844.13,1847.12,1788.97,468850000.0,-0.013300000000000001
2011-08-16,1879.87,1850.53,1879.87,1848.82,423450000.0,0.0483
2011-08-17,1892.67,1868.85,1906.61,1868.6,430980000.0,0.0068000000000000005
2011-08-18,1860.58,1891.82,1894.94,1833.34,503350000.0,-0.017
2011-08-19,1744.88,1789.78,1797.18,1744.86,503840000.0,-0.0622
2011-08-22,1710.7,1756.59,1763.64,1704.54,420270000.0,-0.0196
2011-08-23,1776.68,1735.23,1781.92,1719.97,428460000.0,0.038599999999999995
2011-08-24,1754.78,1788.39,1799.11,1744.07,412560000.0,-0.0123
2011-08-25,1764.58,1791.08,1803.77,1762.79,398180000.0,0.005600000000000001
2011-08-26,1778.95,1754.39,1782.9,1754.39,310990000.0,0.008100000000000001
2011-08-29,1829.5,1807.6,1836.66,1787.29,339100000.0,0.028399999999999998
2011-08-30,1843.82,1853.77,1863.51,1835.65,493170000.0,0.0078000000000000005
2011-08-31,1880.11,1846.89,1880.11,1837.82,410350000.0,0.0197
2011-09-01,1880.7,1887.21,1928.4,1877.4,500400000.0,0.0003
2011-09-02,1867.75,1872.62,1890.86,1853.7,442560000.0,-0.0069
2011-09-05,1785.83,1829.3,1829.75,1785.82,414040000.0,-0.043899999999999995
2011-09-06,1766.71,1752.98,1790.47,1744.03,505300000.0,-0.010700000000000001
2011-09-07,1833.46,1811.6,1833.54,1798.79,417890000.0,0.0378
2011-09-08,1846.64,1858.05,1858.05,1826.44,416660000.0,0.0072
2011-09-09,1812.93,1817.1,1847.05,1812.9,331920000.0,-0.0183
2011-09-14,1749.16,1804.09,1807.47,1743.78,339700000.0,-0.0352
2011-09-15,1774.08,1797.18,1806.63,1742.91,392100000.0,0.014199999999999999
2011-09-16,1840.1,1819.45,1844.52,1807.62,430070000.0,0.037200000000000004
2011-09-19,1820.94,1818.9,1839.82,1813.1,335580000.0,-0.0104
2011-09-20,1837.97,1819.84,1840.73,1793.75,321240000.0,0.009399999999999999
2011-09-21,1854.28,1842.17,1869.77,1831.95,297580000.0,0.0089
2011-09-22,1800.55,1807.24,1819.81,1785.69,295390000.0,-0.028999999999999998
2011-09-23,1697.44,1736.38,1743.49,1697.39,411840000.0,-0.057300000000000004
2011-09-26,1652.71,1720.5,1721.03,1644.11,424260000.0,-0.0264
2011-09-27,1735.71,1704.25,1735.71,1695.05,339820000.0,0.050199999999999995
2011-09-28,1723.09,1751.04,1762.67,1723.08,344430000.0,-0.0073
2011-09-29,1769.29,1713.1,1769.75,1706.9,373920000.0,0.0268
2011-09-30,1769.65,1759.52,1774.29,1742.89,354160000.0,0.0002
2011-10-04,1706.19,1683.94,1706.45,1658.06,301540000.0,-0.0359
2011-10-05,1666.52,1718.52,1718.52,1659.31,336300000.0,-0.0233
2011-10-06,1710.32,1714.84,1733.7,1707.77,352620000.0,0.0263
2011-10-07,1759.77,1751.55,1765.43,1747.42,334730000.0,0.028900000000000002
2011-10-10,1766.44,1763.3,1783.37,1761.68,274640000.0,0.0038
2011-10-11,1795.02,1810.36,1811.14,1792.78,399980000.0,0.016200000000000003
2011-10-12,1809.5,1789.65,1810.51,1778.97,355350000.0,0.008100000000000001
2011-10-13,1823.1,1831.95,1837.49,1823.1,431550000.0,0.0075
2011-10-14,1835.4,1816.19,1839.19,1803.42,349010000.0,0.0067
2011-10-17,1865.18,1855.72,1865.18,1845.43,367740000.0,0.016200000000000003
2011-10-18,1838.9,1826.44,1845.18,1822.91,323460000.0,-0.0141
2011-10-19,1855.92,1851.84,1855.93,1834.38,340010000.0,0.009300000000000001
2011-10-20,1805.09,1857.46,1870.5,1804.11,349120000.0,-0.0274
2011-10-21,1838.38,1831.89,1843.51,1809.42,355180000.0,0.0184
2011-10-24,1898.32,1858.26,1898.32,1858.23,373900000.0,0.0326
2011-10-25,1888.65,1900.99,1905.78,1883.68,354770000.0,-0.0051
2011-10-26,1894.31,1871.69,1896.02,1864.99,384790000.0,0.003
2011-10-27,1922.04,1906.16,1923.98,1891.23,418280000.0,0.0146
2011-10-28,1929.48,1961.09,1963.74,1920.81,508760000.0,0.0039000000000000003
2011-10-31,1909.03,1922.31,1941.32,1902.04,393700000.0,-0.0106
2011-11-01,1909.63,1891.22,1925.08,1891.22,353630000.0,0.0003
2011-11-02,1898.01,1870.51,1899.35,1859.83,389590000.0,-0.0060999999999999995
2011-11-03,1869.96,1895.14,1895.14,1863.57,436420000.0,-0.0148
2011-11-04,1928.41,1911.56,1929.01,1906.33,466600000.0,0.0313
2011-11-07,1919.1,1932.95,1932.95,1915.38,349700000.0,-0.0048
2011-11-08,1903.14,1927.89,1928.07,1900.09,403210000.0,-0.0083
2011-11-09,1907.53,1925.86,1929.65,1897.47,434620000.0,0.0023
2011-11-10,1813.25,1860.96,1862.27,1813.25,401930000.0,-0.049400000000000006
2011-11-11,1863.45,1840.98,1863.46,1823.87,296910000.0,0.0277
2011-11-14,1902.81,1889.33,1907.62,1889.33,327270000.0,0.021099999999999997
2011-11-15,1886.12,1888.67,1900.58,1878.42,361430000.0,-0.0088
2011-11-16,1856.07,1898.14,1911.33,1853.13,407760000.0,-0.0159
2011-11-17,1876.67,1862.87,1876.88,1835.73,353140000.0,0.0111
2011-11-18,1839.17,1839.63,1850.04,1832.17,337050000.0,-0.02
2011-11-21,1820.03,1833.9,1833.9,1811.69,299740000.0,-0.0104
2011-11-22,1826.28,1798.41,1830.84,1797.93,271100000.0,0.0034000000000000002
2011-11-23,1783.1,1820.86,1820.86,1780.24,411240000.0,-0.0236
2011-11-24,1795.06,1775.82,1800.01,1769.43,280370000.0,0.0067
2011-11-25,1776.4,1780.06,1790.81,1766.73,306410000.0,-0.0104
2011-11-28,1815.28,1804.8,1816.65,1795.39,277680000.0,0.0219
2011-11-29,1856.52,1828.3,1856.76,1823.93,329520000.0,0.0227
2011-11-30,1847.51,1847.17,1858.1,1838.7,334550000.0,-0.0049
2011-12-01,1916.18,1911.5,1926.33,1908.33,500460000.0,0.037200000000000004
2011-12-02,1916.04,1914.41,1920.64,1905.69,389330000.0,-0.0001
2011-12-05,1922.9,1928.46,1929.18,1911.61,330240000.0,0.0036
2011-12-06,1902.82,1914.49,1920.7,1892.01,383430000.0,-0.0104
2011-12-07,1919.42,1914.5,1921.52,1904.52,402800000.0,0.0087
2011-12-08,1912.39,1911.07,1925.56,1898.34,426920000.0,-0.0037
2011-12-09,1874.75,1883.86,1894.59,1872.67,372810000.0,-0.0197
2011-12-12,1899.76,1902.75,1903.19,1890.18,409620000.0,0.013300000000000001
2011-12-13,1864.06,1877.4,1880.4,1863.77,450080000.0,-0.018799999999999997
2011-12-14,1857.75,1852.2,1864.79,1851.89,401930000.0,-0.0034000000000000002
2011-12-15,1819.11,1834.82,1840.94,1817.61,409620000.0,-0.0208
2011-12-16,1839.96,1827.83,1842.94,1823.68,489950000.0,0.0115
2011-12-19,1776.93,1829.49,1829.49,1750.6,684310000.0,-0.034300000000000004
2011-12-20,1793.06,1791.62,1797.59,1780.1,389770000.0,0.0091
2011-12-21,1848.41,1837.99,1850.67,1831.26,516909999.99999994,0.030899999999999997
2011-12-22,1847.49,1841.23,1847.49,1835.91,406420000.0,-0.0005
2011-12-23,1867.22,1861.07,1872.31,1859.4,466330000.0,0.010700000000000001
2011-12-26,1856.7,1873.07,1873.79,1851.99,434740000.0,-0.005600000000000001
2011-12-27,1842.02,1856.78,1864.71,1813.48,529919999.99999994,-0.0079
2011-12-28,1825.12,1833.26,1833.26,1817.97,378660000.0,-0.0092
2011-12-29,1825.74,1815.63,1835.19,1806.88,344650000.0,0.0003
2012-01-02,1826.37,1831.69,1837.81,1814.55,323360000.0,0.0003
2012-01-03,1875.41,1846.56,1875.41,1846.56,443470000.0,0.0269
2012-01-04,1866.22,1883.48,1884.69,1866.22,494500000.0,-0.0049
2012-01-05,1863.74,1869.42,1875.97,1860.57,533770000.0,-0.0013
2012-01-06,1843.14,1867.12,1867.12,1824.29,472680000.0,-0.0111
2012-01-09,1826.49,1832.04,1832.04,1810.48,395510000.0,-0.009000000000000001
2012-01-10,1853.22,1841.13,1859.55,1840.47,388640000.0,0.0146
2012-01-11,1845.55,1857.54,1857.82,1843.12,447960000.0,-0.0040999999999999995
