date,time,open,high,low,close,prev,volume,tr_amount,sales_qu,purchase_qu,li_share,market_cap,fr_cu_holding,fr_cu_ratio,ad_pr_ratio,in_net_buy,up_do,up_do_ratio,deposit,st_turnover,tr_es_ratio,sign
20181123,0,9590,9630,9410,9480,-110,40882,390000000,9857,31025,27931000,264785000000,2374628,8.5,100.0,-20,0,0.0,0,0.0,0.0,53
20181122,0,9520,9760,9090,9590,110,181019,1696000000,52637,127909,27931000,267858000000,2385145,8.539999961853027,100.0,-992,0,0.0,0,0.0,0.0,50
20181121,0,9480,9580,9230,9480,-20,137363,1284000000,43640,93723,27931000,264785000000,2405417,8.609999656677246,100.0,52,0,0.0,0,0.0,0.0,53
20181120,0,9510,9670,9500,9500,-160,17839,171000000,7256,10579,27931000,265344000000,2395794,8.579999923706055,100.0,-22,0,0.0,0,0.0,0.0,53
20181119,0,9570,9670,9560,9660,60,23946,230000000,10343,12627,27931000,269813000000,2397245,8.579999923706055,100.0,1109,0,0.0,0,0.0,0.0,50
20181116,0,9380,9730,9380,9600,210,51007,490000000,19186,31820,27931000,268137000000,2391111,8.560000419616701,100.0,578,0,0.0,0,0.0,0.0,50
20181115,0,9510,9610,9150,9390,-170,179719,1678000000,121732,57957,27931000,262272000000,2373020,8.5,100.0,-106,0,0.0,0,0.0,0.0,53
20181114,0,9460,9840,9460,9560,90,161809,1568000000,54024,107642,27931000,267020000000,2364812,8.470000267028809,100.0,6,0,0.0,0,0.0,0.0,50
20181113,0,9300,9680,9270,9470,50,68533,646000000,29761,38722,27931000,264506000000,2339947,8.380000114440918,100.0,714,0,0.0,0,0.0,0.0,50
20181112,0,9890,9890,9390,9420,-560,155423,1487000000,101889,52276,27931000,263110000000,2328520,8.340000152587889,100.0,-141,0,0.0,0,0.0,0.0,53
20181109,0,9740,10050,9450,9980,240,133154,1293000000,42844,90222,27931000,278751000000,2368195,8.479999542236326,100.0,172,0,0.0,0,0.0,0.0,50
20181108,0,9690,9990,9560,9740,170,131886,1287000000,22032,109818,27931000,272047000000,2378446,8.520000457763674,100.0,64,0,0.0,0,0.0,0.0,50
20181107,0,9640,9900,9500,9570,-70,144059,1394000000,55823,83449,27931000,267299000000,2382610,8.529999732971191,100.0,136,0,0.0,0,0.0,0.0,53
20181106,0,9520,9760,9420,9640,130,81099,778000000,20208,22516,27931000,269254000000,2377590,8.510000228881836,100.0,-4085,0,0.0,0,0.0,0.0,50
20181105,0,9290,9940,9200,9510,200,172127,1664000000,35930,135845,27931000,265623000000,2377778,8.510000228881836,100.0,62,0,0.0,0,0.0,0.0,50
20181102,0,9340,9460,9130,9310,100,113927,1057000000,38949,69844,27931000,260037000000,2414344,8.640000343322754,100.0,-3677,0,0.0,0,0.0,0.0,50
20181101,0,9000,9410,9000,9210,160,117366,1085000000,31985,84406,27931000,257244000000,2418260,8.659999847412111,100.0,182,0,0.0,0,0.0,0.0,50
20181031,0,8250,9500,8160,9050,820,546775,4948000000,138598,407319,27931000,252775000000,2432882,8.710000038146973,100.0,682,0,0.0,0,0.0,0.0,50
20181030,0,7500,8320,7500,8230,330,295343,2383000000,44778,146457,27931000,229872000000,2509633,8.979999542236328,100.0,3874,0,0.0,0,0.0,0.0,50
20181029,0,8270,8550,7770,7900,-470,103108,858000000,37725,63939,27931000,220654000000,2477898,8.869999885559082,100.0,1216,0,0.0,0,0.0,0.0,53
20181026,0,8730,8790,8210,8370,-210,151816,1274000000,97562,53764,27931000,233782000000,2483968,8.890000343322754,100.0,612,0,0.0,0,0.0,0.0,53
20181025,0,8600,8780,8460,8580,-220,146074,1250000000,77720,67485,27931000,239647000000,2488951,8.90999984741211,100.0,-341,0,0.0,0,0.0,0.0,53
20181024,0,9120,9260,8800,8800,-280,80856,727000000,34956,31276,27931000,245792000000,2470466,8.84000015258789,100.0,121,0,0.0,0,0.0,0.0,53
20181023,0,9580,9630,8990,9080,-500,105290,969000000,57420,47737,27931000,253613000000,2473350,8.859999656677246,100.0,26,0,0.0,0,0.0,0.0,53
20181022,0,9780,9910,9550,9580,-200,110564,1063000000,57527,14380,27931000,267578000000,2468622,8.84000015258789,100.0,7,0,0.0,0,0.0,0.0,53
20181019,0,9570,9820,9550,9780,100,34401,332000000,16285,17077,27931000,273165000000,2487232,8.899999618530273,100.0,458,0,0.0,0,0.0,0.0,50
20181018,0,9820,9990,9650,9680,-210,47239,460000000,31739,15400,27931000,270372000000,2497256,8.9399995803833,100.0,-6,0,0.0,0,0.0,0.0,53
20181017,0,9650,10050,9650,9890,290,81996,810000000,12428,69547,27931000,276237000000,2514994,9.0,100.0,-120,0,0.0,0,0.0,0.0,50
20181016,0,9350,9750,9350,9600,230,53432,508000000,20437,32769,27931000,268137000000,2538646,9.09000015258789,100.0,-412,0,0.0,0,0.0,0.0,50
20181015,0,9600,9600,9360,9370,-230,44621,420000000,31018,11865,27931000,261713000000,2551274,9.130000114440918,100.0,106,0,0.0,0,0.0,0.0,53
20181012,0,9060,9660,9060,9600,350,95130,897000000,21400,72055,27931000,268137000000,2567070,9.1899995803833,100.0,-3476,0,0.0,0,0.0,0.0,50
20181011,0,9500,9770,9230,9250,-650,181929,1723000000,122522,56408,27931000,258361000000,2566168,9.1899995803833,100.0,4723,0,0.0,0,0.0,0.0,53
20181010,0,10250,10250,9800,9900,-200,183815,1823000000,145248,38233,27931000,276516000000,2566112,9.1899995803833,100.0,-98,0,0.0,0,0.0,0.0,53
20181008,0,10600,10650,10100,10100,-500,168229,1730000000,105567,56822,27931000,282103000000,2594100,9.289999961853027,100.0,3485,0,0.0,0,0.0,0.0,53
20181005,0,10800,10900,10350,10600,-350,113619,1204000000,53658,59772,27931000,296068000000,2574294,9.220000267028807,100.0,7286,0,0.0,0,0.0,0.0,53
20181004,0,10950,11100,10800,10950,50,42691,466000000,20014,20293,27931000,305844000000,2595730,9.289999961853027,100.0,88,0,0.0,0,0.0,0.0,50
20181002,0,11250,11250,10850,10900,-250,84470,928000000,38729,45731,27931000,304447000000,2597430,9.300000190734863,100.0,25,0,0.0,0,0.0,0.0,53
20181001,0,11250,11500,11100,11150,-200,42239,474000000,21527,20407,27931000,311430000000,2597026,9.300000190734863,100.0,-104,0,0.0,0,0.0,0.0,53
20180928,0,11300,11500,11150,11350,100,81785,928000000,43939,36876,27931000,317016000000,2599124,9.3100004196167,100.0,273,0,0.0,0,0.0,0.0,50
20180927,0,11100,11300,11000,11250,150,59632,666000000,22634,36643,27931000,314223000000,2597628,9.300000190734863,100.0,1253,0,0.0,0,0.0,0.0,50
20180921,0,11100,11100,10900,11100,50,27217,299000000,12467,14750,27931000,310034000000,2590203,9.270000457763672,100.0,338,0,0.0,0,0.0,0.0,50
20180920,0,10800,11100,10750,11050,300,96411,1055000000,35519,59991,27931000,308637000000,2586186,9.260000228881836,100.0,18563,0,0.0,0,0.0,0.0,50
20180919,0,11050,11150,10650,10750,-200,92323,1003000000,60091,32021,27931000,300258000000,2587815,9.260000228881836,100.0,-228,0,0.0,0,0.0,0.0,53
20180918,0,10950,11100,10800,10950,-100,92846,1015000000,47945,39633,27931000,305844000000,2573361,9.210000038146973,100.0,35,0,0.0,0,0.0,0.0,53
20180917,0,11300,11300,11000,11050,-300,135163,1503000000,78410,56670,27931000,308637000000,2598838,9.300000190734863,100.0,22,0,0.0,0,0.0,0.0,53
20180914,0,11500,11550,11200,11350,-150,102381,1160000000,39600,61853,27931000,317016000000,2648799,9.479999542236328,100.0,-26,0,0.0,0,0.0,0.0,53
20180913,0,11550,11700,11400,11500,-100,73528,849000000,20780,52748,27931000,321206000000,2653053,9.5,100.0,125,0,0.0,0,0.0,0.0,53
20180912,0,11600,11700,11350,11600,50,80433,928000000,38528,41264,27931000,323999000000,2667303,9.550000190734863,100.0,352,0,0.0,0,0.0,0.0,50
20180911,0,11450,11550,11200,11550,150,41874,478000000,18254,23610,27931000,322603000000,2680680,9.600000381469727,100.0,16,0,0.0,0,0.0,0.0,50
20180910,0,11450,11550,11350,11400,-50,36395,417000000,10877,24871,27931000,318413000000,2684625,9.609999656677246,100.0,3207,0,0.0,0,0.0,0.0,53
20180907,0,11450,11600,11350,11450,-50,37238,427000000,16816,20397,27931000,319809000000,2687349,9.619999885559082,100.0,5,0,0.0,0,0.0,0.0,53
20180906,0,11350,11600,11250,11500,100,55464,635000000,14692,40117,27931000,321206000000,2692044,9.640000343322754,100.0,-37,0,0.0,0,0.0,0.0,50
20180905,0,11450,11550,11350,11400,-50,42718,490000000,15864,25049,27931000,318413000000,2696732,9.649999618530273,100.0,21,0,0.0,0,0.0,0.0,53
20180904,0,11500,11600,11400,11450,-100,41102,471000000,24563,15949,27931000,319809000000,2695181,9.649999618530273,100.0,-5,0,0.0,0,0.0,0.0,53
20180903,0,11700,11700,11450,11550,-50,34494,397000000,16770,15766,27931000,322603000000,2700487,9.670000076293944,100.0,260,0,0.0,0,0.0,0.0,53
20180831,0,11500,11800,11500,11600,0,71357,832000000,35022,36185,27931000,323999000000,2706074,9.6899995803833,100.0,729,0,0.0,0,0.0,0.0,51
20180830,0,11500,11650,11350,11600,0,93124,1072000000,42560,50332,27931000,323999000000,2690230,9.630000114440918,100.0,2058,0,0.0,0,0.0,0.0,51
20180829,0,11700,11700,11300,11600,-50,54304,625000000,38001,16293,27931000,323999000000,2674028,9.56999969482422,100.0,-16,0,0.0,0,0.0,0.0,53
20180828,0,11450,11700,11400,11650,200,62377,725000000,20686,34726,27931000,325396000000,2677138,9.579999923706056,100.0,-2009,0,0.0,0,0.0,0.0,50
20180827,0,11400,11600,11400,11450,50,41732,479000000,23194,18534,27931000,319809000000,2667544,9.550000190734863,100.0,65,0,0.0,0,0.0,0.0,50
20180824,0,11750,11800,11350,11400,-300,86605,997000000,60971,25194,27931000,318413000000,2663863,9.539999961853027,100.0,-74,0,0.0,0,0.0,0.0,53
20180823,0,11450,11700,11300,11700,250,68284,784000000,21067,46093,27931000,326792000000,2660352,9.520000457763672,100.0,31,0,0.0,0,0.0,0.0,50
20180822,0,11400,12150,11150,11450,0,150405,1743000000,28641,121670,27931000,319809000000,2671541,9.5600004196167,100.0,-4997,0,0.0,0,0.0,0.0,51
20180821,0,11300,11450,11250,11450,100,40869,464000000,14181,26576,27931000,319809000000,2697582,9.65999984741211,100.0,4,0,0.0,0,0.0,0.0,50
20180820,0,11050,11400,10700,11350,450,96590,1076000000,25996,70579,27931000,317016000000,2704226,9.68000030517578,100.0,-3194,0,0.0,0,0.0,0.0,50
20180817,0,10700,11350,10650,10900,300,116104,1273000000,22072,93931,27931000,304447000000,2700603,9.670000076293944,100.0,-1827,0,0.0,0,0.0,0.0,50
20180816,0,11050,11100,10300,10600,-700,247778,2617000000,167864,78978,27931000,296068000000,2691157,9.630000114440918,100.0,-1,0,0.0,0,0.0,0.0,53
20180814,0,11300,11400,11200,11300,0,45698,516000000,25679,20017,27931000,315620000000,2679373,9.59000015258789,100.0,20,0,0.0,0,0.0,0.0,51
20180813,0,11500,11650,11250,11300,-200,40595,462000000,19235,20623,27931000,315620000000,2661391,9.529999732971193,100.0,70,0,0.0,0,0.0,0.0,53
20180810,0,11600,11600,11400,11500,-100,27420,316000000,12613,14603,27931000,321206000000,2649544,9.489999771118164,100.0,1209,0,0.0,0,0.0,0.0,53
20180809,0,11550,11650,11450,11600,50,23495,271000000,12358,11030,27931000,323999000000,2649588,9.489999771118164,100.0,37,0,0.0,0,0.0,0.0,50
20180808,0,11650,11800,11550,11550,-100,60600,704000000,29428,29711,27931000,322603000000,2642879,9.460000038146973,100.0,-14,0,0.0,0,0.0,0.0,53
20180807,0,11550,11700,11500,11650,0,29281,339000000,15384,13897,27931000,325396000000,2633046,9.43000030517578,100.0,-151,0,0.0,0,0.0,0.0,51
20180806,0,11550,11750,11400,11650,0,40690,471000000,16510,23032,27931000,325396000000,2627065,9.40999984741211,100.0,1256,0,0.0,0,0.0,0.0,51
20180803,0,11500,11850,11400,11650,200,62460,726000000,12955,49453,27931000,325396000000,2626061,9.399999618530273,100.0,-27,0,0.0,0,0.0,0.0,50
20180802,0,11450,11700,11200,11450,50,104941,1202000000,17920,72021,27931000,319809000000,2633552,9.43000030517578,100.0,1033,0,0.0,0,0.0,0.0,50
20180801,0,11050,11500,10950,11400,350,91051,1025000000,22879,68161,27931000,318413000000,2640723,9.449999809265137,100.0,-592,0,0.0,0,0.0,0.0,50
20180731,0,10900,11150,10800,11050,100,78102,859000000,22144,43390,27931000,308637000000,2637999,9.4399995803833,100.0,7122,0,0.0,0,0.0,0.0,50
20180730,0,10650,11150,10450,10950,300,68997,740000000,18264,49984,27931000,305844000000,2650580,9.489999771118164,100.0,3088,0,0.0,0,0.0,0.0,50
20180727,0,10550,10700,10400,10650,150,33164,350000000,13061,16803,27931000,297465000000,2666864,9.550000190734863,100.0,3071,0,0.0,0,0.0,0.0,50
20180726,0,10200,10600,10200,10500,300,41959,438000000,8070,33758,27931000,293275000000,2671244,9.5600004196167,100.0,2910,0,0.0,0,0.0,0.0,50
20180725,0,10550,10700,10150,10200,-500,64850,672000000,38262,26394,27931000,284896000000,2674283,9.56999969482422,100.0,-5724,0,0.0,0,0.0,0.0,53
20180724,0,10300,10800,10250,10700,350,65258,690000000,22242,42710,27931000,298861000000,2694751,9.649999618530273,100.0,1262,0,0.0,0,0.0,0.0,50
20180723,0,10550,10600,10350,10350,-150,55756,581000000,39216,16460,27931000,289085000000,2696439,9.649999618530273,100.0,106,0,0.0,0,0.0,0.0,53
20180720,0,10650,10750,10500,10500,-100,22912,242000000,15746,6866,27931000,293275000000,2690497,9.630000114440918,100.0,2088,0,0.0,0,0.0,0.0,53
20180719,0,11000,11000,10600,10600,-350,96686,1045000000,22506,74178,27931000,296068000000,2689083,9.630000114440918,100.0,129,0,0.0,0,0.0,0.0,53
20180718,0,11100,11250,10900,10950,-100,56270,620000000,20249,33911,27931000,305844000000,2695748,9.649999618530273,100.0,3,0,0.0,0,0.0,0.0,53
20180717,0,10850,11200,10700,11050,250,127186,1389000000,25130,102056,27931000,308637000000,2704655,9.68000030517578,100.0,193,0,0.0,0,0.0,0.0,50
20180716,0,10950,11000,10700,10800,-150,19437,211000000,10645,8792,27931000,301654000000,2718149,9.729999542236328,100.0,33,0,0.0,0,0.0,0.0,53
20180713,0,10850,11050,10700,10950,150,31649,344000000,7628,24020,27931000,305844000000,2725873,9.760000228881836,100.0,111,0,0.0,0,0.0,0.0,50
20180712,0,10450,11000,10400,10800,300,42613,458000000,13412,28551,27931000,301654000000,2725555,9.760000228881836,100.0,190,0,0.0,0,0.0,0.0,50
20180711,0,10500,10600,10350,10500,0,27316,287000000,13043,13499,27931000,293275000000,2730477,9.779999732971193,100.0,263,0,0.0,0,0.0,0.0,51
20180710,0,10500,10750,10450,10500,50,47448,503000000,16995,29217,27931000,293275000000,2728527,9.770000457763672,100.0,43,0,0.0,0,0.0,0.0,50
20180709,0,10900,11300,10400,10450,0,144702,1550000000,78269,66425,27931000,291878000000,2715442,9.720000267028807,100.0,-260,0,0.0,0,0.0,0.0,51
20180706,0,10450,10750,10150,10450,50,40958,425000000,19128,20820,27931000,291878000000,2744777,9.829999923706056,100.0,52,0,0.0,0,0.0,0.0,50
20180705,0,10450,10600,10150,10400,-50,32153,332000000,17819,14324,27931000,290482000000,2748277,9.84000015258789,100.0,45,0,0.0,0,0.0,0.0,53
20180704,0,9980,10450,9980,10450,450,45931,472000000,18222,27527,27931000,291878000000,2747857,9.84000015258789,100.0,-329,0,0.0,0,0.0,0.0,50
20180703,0,9940,10350,9940,10000,60,114950,1160000000,64191,48112,27931000,279310000000,2740045,9.8100004196167,100.0,41,0,0.0,0,0.0,0.0,50
20180702,0,10200,10250,9900,9940,-260,146002,1468000000,102507,38626,27931000,277634000000,2717348,9.729999542236328,100.0,-588,0,0.0,0,0.0,0.0,53
20180629,0,10350,10450,9990,10200,-100,67505,684000000,47235,20169,27931000,284896000000,2700130,9.670000076293944,100.0,2,0,0.0,0,0.0,0.0,53
20180628,0,10750,10850,10250,10300,-450,109892,1143000000,59560,20376,27931000,287689000000,2685117,9.609999656677246,100.0,-736,0,0.0,0,0.0,0.0,53
20180627,0,11100,11100,10550,10750,-250,98881,1061000000,71678,26731,27931000,300258000000,2670088,9.5600004196167,100.0,8,0,0.0,0,0.0,0.0,53
20180626,0,10850,11100,10650,11000,100,61908,672000000,24954,36733,27931000,307241000000,2642964,9.460000038146973,100.0,-177,0,0.0,0,0.0,0.0,50
20180625,0,11000,11200,10850,10900,-250,176086,1921000000,27724,16684,27931000,304447000000,2616946,9.369999885559082,100.0,-2453,0,0.0,0,0.0,0.0,53
20180622,0,11000,11150,10850,11150,150,60641,666000000,24613,36001,27931000,311430000000,2616645,9.369999885559082,100.0,73,0,0.0,0,0.0,0.0,50
20180621,0,11200,11350,11000,11000,-200,54794,609000000,38496,16266,27931000,307241000000,2624913,9.399999618530273,100.0,158,0,0.0,0,0.0,0.0,53
20180620,0,10800,11250,10800,11200,350,61718,685000000,23033,38247,27931000,312827000000,2633579,9.43000030517578,100.0,-2359,0,0.0,0,0.0,0.0,50
20180619,0,11350,11450,10750,10850,-600,215289,2385000000,132400,82668,27931000,303051000000,2632866,9.43000030517578,100.0,-1635,0,0.0,0,0.0,0.0,53
20180618,0,11800,11900,11200,11450,-350,155385,1779000000,97240,57858,27931000,319809000000,2655051,9.510000228881836,100.0,-216,0,0.0,0,0.0,0.0,53
20180615,0,12000,12050,11750,11800,-200,71864,852000000,35061,35630,27931000,329585000000,2678408,9.59000015258789,100.0,-16021,0,0.0,0,0.0,0.0,53
20180614,0,11650,12000,11550,12000,350,165452,1957000000,28523,135366,27931000,335172000000,2693924,9.640000343322754,100.0,59262,0,0.0,0,0.0,0.0,50
20180612,0,11500,11750,11500,11650,150,58240,677000000,13115,45104,27931000,325396000000,2700557,9.670000076293944,100.0,349,0,0.0,0,0.0,0.0,50
20180611,0,11500,11650,11400,11500,0,35991,416000000,13040,22736,27931000,321206000000,2697801,9.65999984741211,100.0,10111,0,0.0,0,0.0,0.0,51
20180608,0,11650,11700,11400,11500,-150,67197,773000000,45642,20319,27931000,321206000000,2698530,9.65999984741211,100.0,3000,0,0.0,0,0.0,0.0,53
20180607,0,11700,11750,11450,11650,-50,65640,763000000,29065,36468,27931000,325396000000,2715277,9.720000267028807,100.0,3037,0,0.0,0,0.0,0.0,53
20180605,0,11800,11950,11600,11700,-50,66094,775000000,26979,39082,27931000,326792000000,2738225,9.800000190734863,100.0,9019,0,0.0,0,0.0,0.0,53
20180604,0,11550,12050,11300,11750,200,215783,2521000000,57321,155703,27931000,328189000000,2771008,9.920000076293944,100.0,6165,0,0.0,0,0.0,0.0,50
20180601,0,11450,11700,11350,11550,100,79703,921000000,32828,46770,27931000,322603000000,2807980,10.050000190734863,100.0,1134,0,0.0,0,0.0,0.0,50
20180531,0,11400,11600,11250,11450,50,70704,807000000,29954,40250,27931000,319809000000,2802391,10.029999732971193,100.0,145,0,0.0,0,0.0,0.0,50
20180530,0,11350,11450,11200,11400,-50,100702,1137000000,58962,41380,27931000,318413000000,2794046,10.0,100.0,2052,0,0.0,0,0.0,0.0,53
20180529,0,11500,11650,11400,11450,-100,56965,654000000,32527,22100,27931000,319809000000,2812583,10.06999969482422,100.0,2,0,0.0,0,0.0,0.0,53
20180528,0,11250,11600,11250,11550,300,60366,693000000,24950,34783,27931000,322603000000,2818517,10.09000015258789,100.0,988,0,0.0,0,0.0,0.0,50
20180525,0,11200,11350,11100,11250,-50,271659,3055000000,41078,29541,27931000,314223000000,2815101,10.079999923706056,100.0,-215,0,0.0,0,0.0,0.0,53
20180524,0,11350,11500,11300,11300,-100,61476,699000000,32164,29261,27931000,315620000000,2809816,10.0600004196167,100.0,263,0,0.0,0,0.0,0.0,53
20180523,0,11550,11550,11200,11400,-150,63532,724000000,33516,29975,27931000,318413000000,2820749,10.100000381469727,100.0,-5935,0,0.0,0,0.0,0.0,53
20180521,0,11500,11650,11450,11550,0,51571,595000000,27080,24280,27931000,322603000000,2817234,10.09000015258789,100.0,940,0,0.0,0,0.0,0.0,51
20180518,0,11550,11700,11450,11550,-50,87395,1010000000,48214,38993,27931000,322603000000,2829728,10.130000114440918,100.0,362,0,0.0,0,0.0,0.0,53
20180517,0,11350,11750,11250,11600,300,222032,2549000000,82038,139810,27931000,323999000000,2869238,10.270000457763672,100.0,-32458,0,0.0,0,0.0,0.0,50
20180516,0,11200,11450,11050,11300,50,123985,1392000000,53669,69983,27931000,315620000000,2913064,10.43000030517578,100.0,246,0,0.0,0,0.0,0.0,50
20180515,0,11000,11350,10900,11250,350,156107,1741000000,49686,106348,27931000,314223000000,2953123,10.56999969482422,100.0,-13,0,0.0,0,0.0,0.0,50
20180514,0,11000,11100,10550,10900,-100,189786,2040000000,105817,83042,27931000,304447000000,2973337,10.649999618530273,100.0,3,0,0.0,0,0.0,0.0,53
20180511,0,10950,11200,10950,11000,50,104215,1150000000,57667,46445,27931000,307241000000,2981668,10.670000076293944,100.0,52,0,0.0,0,0.0,0.0,50
20180510,0,11200,11300,10900,10950,-250,89191,982000000,55804,33107,27931000,305844000000,2972444,10.640000343322754,100.0,-151,0,0.0,0,0.0,0.0,53
20180509,0,11150,11250,10700,11200,50,227226,2493000000,117101,95447,27931000,312827000000,2980362,10.670000076293944,100.0,-7424,0,0.0,0,0.0,0.0,50
20180508,0,11550,11550,11150,11150,-300,156726,1761000000,75239,81314,27931000,311430000000,2936828,10.510000228881836,100.0,3,0,0.0,0,0.0,0.0,53
20180504,0,11350,11650,11100,11450,50,176792,2009000000,99425,77329,27931000,319809000000,2985162,10.6899995803833,100.0,90,0,0.0,0,0.0,0.0,50
20180503,0,11400,11600,11300,11400,-50,128166,1468000000,74973,53091,27931000,318413000000,2993013,10.720000267028807,100.0,-32,0,0.0,0,0.0,0.0,53
20180502,0,11300,11700,11100,11450,-100,282457,3207000000,139936,139402,27931000,319809000000,3048874,10.920000076293944,100.0,377,0,0.0,0,0.0,0.0,53
20180430,0,11650,11650,11200,11550,-100,243943,2780000000,150713,93196,27931000,322603000000,3009449,10.770000457763672,100.0,517,0,0.0,0,0.0,0.0,53
20180427,0,11850,11950,11350,11650,-150,240082,2799000000,172913,66200,27931000,325396000000,2989767,10.699999809265137,100.0,211,0,0.0,0,0.0,0.0,53
20180426,0,12000,12150,11800,11800,-50,105708,1262000000,60706,44225,27931000,329585000000,2964436,10.609999656677246,100.0,685,0,0.0,0,0.0,0.0,53
20180425,0,11850,12100,11800,11850,-150,144095,1715000000,107399,30790,27931000,330982000000,2964558,10.609999656677246,100.0,119,0,0.0,0,0.0,0.0,53
20180424,0,12250,12500,11950,12000,-250,149286,1819000000,88213,59152,27931000,335172000000,2953591,10.56999969482422,100.0,63,0,0.0,0,0.0,0.0,53
20180423,0,12300,12500,11800,12250,-50,305907,3682000000,144968,160230,27931000,342154000000,2971524,10.640000343322754,100.0,25,0,0.0,0,0.0,0.0,53
20180420,0,12150,12550,12000,12300,150,140028,1720000000,70012,69514,27931000,343551000000,3026382,10.84000015258789,100.0,-8,0,0.0,0,0.0,0.0,50
20180419,0,12300,12300,11850,12150,-200,315272,3805000000,178374,105464,27931000,339361000000,3009834,10.779999732971193,100.0,859,0,0.0,0,0.0,0.0,53
20180418,0,12650,12700,12100,12350,-200,371564,4604000000,252370,118303,27931000,344947000000,3007334,10.770000457763672,100.0,2889,0,0.0,0,0.0,0.0,53
20180417,0,13000,13000,12550,12550,-350,177401,2244000000,120327,56869,27931000,350534000000,2998485,10.739999771118164,100.0,1,0,0.0,0,0.0,0.0,53
20180416,0,13000,13050,12750,12900,-50,153975,1991000000,75964,77651,27931000,360309000000,2999453,10.739999771118164,100.0,67,0,0.0,0,0.0,0.0,53
20180413,0,12600,13100,12400,12950,250,398688,5104000000,180448,215591,27931000,361706000000,2999522,10.739999771118164,100.0,5001,0,0.0,0,0.0,0.0,50
20180412,0,13250,13250,12450,12700,-450,417912,5318000000,266997,147246,27931000,354723000000,3035958,10.869999885559082,100.0,-657,0,0.0,0,0.0,0.0,53
20180411,0,12950,13400,12750,13150,300,633981,8306000000,276514,352950,27931000,367292000000,3088197,11.0600004196167,100.0,528,0,0.0,0,0.0,0.0,50
20180410,0,12550,12950,12350,12850,300,493495,6285000000,171898,316157,27931000,358913000000,3174373,11.359999656677244,100.0,217,0,0.0,0,0.0,0.0,50
20180409,0,11950,12550,11800,12550,550,309843,3804000000,128336,179992,27931000,350534000000,3194708,11.4399995803833,100.0,0,0,0.0,0,0.0,0.0,50
20180406,0,12250,12350,11950,12000,-300,246931,2984000000,124577,119444,27931000,335172000000,3133954,11.220000267028807,100.0,740,0,0.0,0,0.0,0.0,53
20180405,0,12450,12650,12250,12300,50,246051,3055000000,129958,114184,27931000,343551000000,3151500,11.279999732971193,100.0,362,0,0.0,0,0.0,0.0,50
20180404,0,12550,12600,12150,12250,-100,260021,3222000000,145293,113615,27931000,342154000000,3191377,11.43000030517578,100.0,87,0,0.0,0,0.0,0.0,53
20180403,0,11950,12400,11950,12350,300,169250,2065000000,64198,104673,27931000,344947000000,3243891,11.609999656677244,100.0,265,0,0.0,0,0.0,0.0,50
20180402,0,12350,12350,11850,12050,-200,201636,2425000000,108377,92852,27931000,336568000000,3232560,11.56999969482422,100.0,-310,0,0.0,0,0.0,0.0,53
20180330,0,12050,12400,11900,12250,350,192869,2359000000,71689,117473,27931000,342154000000,3268862,11.699999809265135,100.0,1283,0,0.0,0,0.0,0.0,50
20180329,0,11700,12150,11650,11900,300,192037,2288000000,79339,108988,27931000,332378000000,3298468,11.8100004196167,100.0,387,0,0.0,0,0.0,0.0,50
20180328,0,11350,11800,11350,11600,50,175221,2031000000,92430,82159,27931000,323999000000,3311906,11.859999656677244,100.0,71,0,0.0,0,0.0,0.0,50
20180327,0,11800,11850,11550,11550,-50,149019,1738000000,73228,75037,27931000,322603000000,3297954,11.8100004196167,100.0,135,0,0.0,0,0.0,0.0,53
20180326,0,11300,11650,11050,11600,50,496562,5625000000,244965,250188,27931000,323999000000,3290555,11.779999732971193,100.0,114,0,0.0,0,0.0,0.0,50
20180323,0,11750,12000,11350,11550,-700,528504,6176000000,318334,207624,27931000,322603000000,3211416,11.5,100.0,561,0,0.0,0,0.0,0.0,53
20180322,0,12350,12950,12150,12250,-100,461295,5814000000,213948,230485,27931000,342154000000,3195180,11.4399995803833,100.0,481,0,0.0,0,0.0,0.0,53
20180321,0,12450,12550,12250,12350,50,177979,2204000000,94959,82680,27931000,344947000000,3224454,11.539999961853027,100.0,16,0,0.0,0,0.0,0.0,50
20180320,0,11950,12600,11950,12300,200,281262,3469000000,125086,152668,27931000,343551000000,3228112,11.5600004196167,100.0,-12184,0,0.0,0,0.0,0.0,50
20180319,0,12500,12550,12100,12100,-400,247683,3030000000,150177,95514,27931000,337965000000,3188444,11.420000076293945,100.0,-19766,0,0.0,0,0.0,0.0,53
20180316,0,12850,12850,12400,12500,-300,268782,3388000000,169984,97587,27931000,349137000000,3172379,11.359999656677244,100.0,1909,0,0.0,0,0.0,0.0,53
20180315,0,12250,12950,12100,12800,550,730921,9244000000,269933,448997,27931000,357516000000,3169162,11.350000381469727,100.0,30690,0,0.0,0,0.0,0.0,50
20180314,0,11950,12300,11850,12250,200,270990,3273000000,122532,146327,27931000,342154000000,3169391,11.350000381469727,100.0,8,0,0.0,0,0.0,0.0,50
20180313,0,12250,12300,12000,12050,-100,194821,2353000000,120362,73857,27931000,336568000000,3159450,11.3100004196167,100.0,-57,0,0.0,0,0.0,0.0,53
20180312,0,11900,12400,11800,12150,500,568919,6896000000,204231,360311,27931000,339361000000,3182527,11.390000343322756,100.0,-10312,0,0.0,0,0.0,0.0,50
