,Symbol,Market,Name,Sector,Industry,ListingDate,SettleMonth,Representative,HomePage,Region
156,060250,KOSDAQ,NHN한국사이버결제,기타 정보 서비스업,전자결제서비스업,2002-01-08,12월,박준석,http://www.kcp.co.kr,서울특별시
161,030190,KOSDAQ,NICE평가정보,기타 정보 서비스업,"개인 및 기업정보,솔루션",2000-05-16,12월,신희부,http://www.niceinfo.co.kr,서울특별시
166,078590,KOSDAQ,OQP,자동차 신품 부품 제조업,자동차내장카페트,2005-10-27,12월,이창현 단독대표이사,http://www.oqp.co.kr,경상남도
167,178920,KOSDAQ,PI첨단소재,플라스틱제품 제조업,PI필름,2014-12-08,12월,김태림,http://www.skckolonpi.com,충청북도
168,024940,KOSDAQ,PN풍년,기타 금속 가공제품 제조업,압력솥,1995-01-04,12월,유재원,http://www.saekwang.co.kr,경기도
170,218410,KOSDAQ,RFHIC,통신 및 방송 장비 제조업,GaN 트랜지스터,2015-06-30,12월,조덕수,http://rfhic.com,경기도
171,091340,KOSDAQ,S&K폴리텍,전자부품 제조업,고밀도폴리우레탄폼시트,2007-07-30,12월,강원형,http://www.snkpolytec.com,경기도
178,019550,KOSDAQ,SBI인베스트먼트,신탁업 및 집합투자업,벤처캐피탈,1989-09-06,12월,공동대표이사 이준효 공동대표이사 소우에이이치로,http://www.sbik.co.kr,서울특별시
179,950110,KOSDAQ,SBI핀테크솔루션즈,소프트웨어 개발 및 공급업,전자결제대행 및 핀테크 비스,2012-12-17,03월,카네코 유이치,http://https://www.sbi-finsol.co.jp/kr/,일본
182,046140,KOSDAQ,SBS콘텐츠허브,"영화, 비디오물, 방송프로그램 제작 및 배급업","컨텐츠, 프로젝트",2003-02-05,12월,김휘진,http://www.sbscontentshub.co.kr,서울특별시
183,036120,KOSDAQ,SCI평가정보,기타 정보 서비스업,"신용조회,채권추심,신용조사",1999-12-07,12월,강욱성,http://www.sci.co.kr,서울특별시
184,099220,KOSDAQ,SDN,기계장비 및 관련 물품 도매업,"태양광기자재 및 선박용엔진 도매, 태양광발전시스템 구축 및 설계",2009-05-19,12월,최기혁,http://www.sdn-i.com,경기도
185,036540,KOSDAQ,SFA반도체,반도체 제조업,"반도체패키지(SOP,DIP,QFP)",2001-05-02,12월,김영민,http://www.sts-semi.co.kr,충청남도
186,255220,KOSDAQ,SG,기타 비금속 광물제품 제조업,"아스콘, 레미콘",2018-01-26,12월,박창호,http://sgholdings.co.kr,인천광역시
187,040610,KOSDAQ,SG&G,자동차 신품 부품 제조업,생활정보신문,2000-04-27,12월,이 의 범,http://www.sgng.com,경기도
188,049470,KOSDAQ,SGA,소프트웨어 개발 및 공급업,"산업용컴퓨터 제조, 판매",2001-10-11,12월,은유진,http://www.sgacorp.kr,서울특별시
189,184230,KOSDAQ,SGA솔루션즈,소프트웨어 개발 및 공급업,보안솔루션,2013-12-20,12월,최영철,http://sgasol.kr,서울특별시
198,307070,KOSDAQ,SK4호스팩,금융 지원 서비스업,기업인수합병,2018-12-07,12월,박신규,,서울특별시
199,337450,KOSDAQ,SK5호스팩,금융 지원 서비스업,기업인수합병,2019-12-04,12월,우종민,,서울특별시
200,340350,KOSDAQ,SK6호스팩,금융 지원 서비스업,,2020-03-11,12월,송문규,,서울특별시
202,057500,KOSDAQ,SKC 솔믹스,전자부품 제조업,반도체용 파인세라믹제품,2001-12-26,12월,오준록,http://www.skcsolmics.com,경기도
210,036490,KOSDAQ,SK머티리얼즈,기초 화학물질 제조업,"반도체 및 디스플레이용 특수가스(NF3, SiH4, WF6 등)",1999-12-14,12월,이용욱,http://www.sk-materials.com,경상북도
211,052260,KOSDAQ,SK바이오랜드,기타 화학제품 제조업,"천연물질 추출물, 미생물 배양제품",2001-05-17,12월,이근식,http://www.skbioland.com,충청북도
222,048550,KOSDAQ,SM C&C,광고업,"영상콘텐츠 제작 및 매니지먼트, 여행",2001-01-18,12월,"김동준, 남궁철",http://www.smcultureandcontents.com,서울특별시
223,063440,KOSDAQ,SM Life Design,기록매체 복제업,"추첨식복권 제조, 일반출판 인쇄, CD ·DVD 복제",2002-05-30,12월,신숭복,http://smlifedesign.com,경기도
224,950180,KOSDAQ,SNK,소프트웨어 개발 및 공급업,"IP 라이센스, 콘솔, 모바일 게임",2019-05-07,07월,"토야마 코이치, 갈지휘",http://www.snk-corp.co.jp,일본
229,289080,KOSDAQ,SV인베스트먼트,기타 금융업,중소/벤처기업 투자 및 육성,2018-07-06,03월,"박성호, 홍원호",http://www.svinvest.com,서울특별시
232,089230,KOSDAQ,THE E&M,기타 정보 서비스업,인터넷 개인방송 플랫폼,2006-10-10,12월,"이승환, 신환률",http://www.theenm.com,서울특별시
233,161570,KOSDAQ,THE MIDONG,영상 및 음향기기 제조업,"차량용 블랙박스, 차량운행보조시스템",2013-11-13,12월,후성양(HU SHENGYANG),http://www.the-midong.com,서울특별시
234,032540,KOSDAQ,TJ미디어,영상 및 음향기기 제조업,영상음향반주기,1997-04-16,12월,윤재환,http://www.taijinmedia.co.kr,서울특별시
235,048770,KOSDAQ,TPC,일반 목적용 기계 제조업,"구동기기(실린더), 방향제어기(밸브)",2001-01-16,12월,"엄주섭, 엄재윤",http://www.TPCpage.com,인천광역시
236,246690,KOSDAQ,TS인베스트먼트,신탁업 및 집합투자업,투자조합 결성 및 투자,2016-12-15,12월,김웅,http://www.tsinvestment.co.kr,서울특별시
238,038340,KOSDAQ,UCI,일반 교습 학원,캐패시터,2001-11-22,12월,김병양,http://www.ucigroup.co.kr,서울특별시
239,073570,KOSDAQ,WI,특수 목적용 기계 제조업,Wafer Burn In Test 장비,2004-01-06,12월,변익성(단독대표),http://www.at-tech.co.kr,충청남도
241,052300,KOSDAQ,W홀딩컴퍼니,기타 운송관련 서비스업,운송,2001-08-02,12월,최진욱,http://wholdingcompany.co.kr,서울특별시
242,057030,KOSDAQ,YBM넷,교육지원 서비스업,"온라인교육, 수수료수입 등",2004-06-08,12월,오재환,http://www.ybmsisa.com,경기도
244,040300,KOSDAQ,YTN,"영화, 비디오물, 방송프로그램 제작 및 배급업",광고/협찬 및 프로그램 제작,2001-09-04,12월,정찬형,http://www.ytn.co.kr,서울특별시
245,051390,KOSDAQ,YW,상품 종합 도매업,"이동통신중계시스템, 데이터네트웍장비, 광전송 장비",2001-11-15,12월,우병일,http://www.ywtc.com,경기도
246,052220,KOSDAQ,iMBC,"자료처리, 호스팅, 포털 및 기타 인터넷 정보매개 서비스업","디지털콘텐츠,웹에이젼시",2005-01-21,12월,박태경,http://www.imbc.com,서울특별시
247,079940,KOSDAQ,가비아,소프트웨어 개발 및 공급업,"도메인,호스팅",2005-10-19,12월,김홍국,http://www.gabia.com,경기도
248,078890,KOSDAQ,가온미디어,통신 및 방송 장비 제조업,디지털셋톱박스,2005-07-12,12월,임화섭,http://www.kaonmedia.com,경기도
250,192410,KOSDAQ,감마누,통신 및 방송 장비 제조업,기지국 안테나 및 인빌딩 안테나,2014-08-14,12월,"김상기, 위청드어 공동 대표이사",http://www.gammanu.com,경기도
252,217730,KOSDAQ,강스템바이오텍,기초 의약물질 및 생물학적 제제 제조업,줄기세포치료제,2015-12-21,12월,이태화,http://www.kangstem.com,서울특별시
253,114190,KOSDAQ,강원,"구조용 금속제품, 탱크 및 증기발생기 제조업",플랜트설비(산업용 보일러),2009-11-20,12월,이인환,http://kwb21.com,전라북도
256,094480,KOSDAQ,갤럭시아컴즈,소프트웨어 개발 및 공급업,전자결제,2007-07-20,12월,김용광,http://www.varovision.com,서울특별시
257,063080,KOSDAQ,게임빌,소프트웨어 개발 및 공급업,모바일게임,2009-07-30,12월,송병준,http://www.gamevil.com,서울특별시
258,044480,KOSDAQ,경남바이오파마,고무제품 제조업,"콘돔,고무골무,의료용 장갑",2001-01-11,12월,홍상혁,http://www.unidusok.com,충청북도
259,039240,KOSDAQ,경남스틸,1차 철강 제조업,"냉연강판,아연도강판, 산세코일, 열연아연도금강판, 전기아연도금강판 등",2000-03-07,12월,최석우,http://www.ksteel.co.kr,경상남도
260,053950,KOSDAQ,경남제약,의약품 제조업,PCB 드릴가공,2001-11-06,12월,배건우,http://www.kyungnampharm.co.kr,경상남도
261,223310,KOSDAQ,경남제약헬스케어,소프트웨어 개발 및 공급업,"블랙박스, 내비게이션, 로봇청소기, 드론",2015-12-24,12월,홍상혁,http://www.esv.co.kr,서울특별시
266,011040,KOSDAQ,경동제약,의약품 제조업,"로사졸정, 시사프렌정, 디로핀정, 타론정.주",1992-12-18,12월,"류덕희, 류기성",http://www.kdpharma.co.kr,경기도
271,024910,KOSDAQ,경창산업,자동차 신품 부품 제조업,"각종 케이블, 개폐랫치, 리저브탱크, 밴드류, 페달류, 오토트랜스미션부품, 시트용 단품",1994-12-29,12월,"손일호,이동현",http://www.kc.co.kr,대구광역시
276,198440,KOSDAQ,고려시멘트,"시멘트, 석회, 플라스터 및 그 제품 제조업","시멘트, 레미콘",2014-08-13,12월,이국노,http://koreacement.co.kr,전라남도
277,049720,KOSDAQ,고려신용정보,기타 사업지원 서비스업,"채권추심, 신용조사",2002-01-31,12월,윤태훈,http://www.koryoinfo.co.kr,서울특별시
280,014570,KOSDAQ,고려제약,의약품 제조업,"하벤(종합감기약),뉴로메드(치매치료제)등 70여종",2000-12-07,12월,"박해룡, 박상훈 (각자대표)",http://www.nicepharma.com,경기도
281,098460,KOSDAQ,고영,특수 목적용 기계 제조업,전자제품및반도체생산용 3차원 납도포검사장비,2008-06-03,12월,고광일,http://www.kohyoung.com,서울특별시
282,038530,KOSDAQ,골드퍼시픽,생활용품 도매업,"주문형반도체, IMT-2000 Modem Chip 등",2000-06-09,12월,조정영,http://www.corecross.com,서울특별시
283,900280,KOSDAQ,골든센츄리,기타 금융업,트랙터용 휠 및 타이어,2016-10-19,12월,주승화,http://www.jsj-wheel.co.kr,케이맨 제도
284,215000,KOSDAQ,골프존,소프트웨어 개발 및 공급업,골프시뮬레이터,2015-04-03,12월,"최덕형, 박강수",http://www.golfzon.com,서울특별시
285,121440,KOSDAQ,골프존뉴딘홀딩스,상품 중개업,골프시뮬레이터,2011-05-20,12월,최덕형,http://company.golfzon.com,서울특별시
289,014200,KOSDAQ,광림,자동차용 엔진 및 자동차 제조업,"전기공사용, 운송용, 환경용 특수차량 및 건설용 장비인 유압크레인을 생산·판매하는 제조업체",1993-07-07,12월,방용철,http://www.kanglim.com,충청북도
293,026910,KOSDAQ,광진실업,1차 철강 제조업,마봉,1996-01-03,12월,"허유석, 허정도",http://www.kjsteel.co.kr,부산광역시
294,090150,KOSDAQ,광진윈텍,자동차 신품 부품 제조업,시트히터,2006-10-20,12월,신규진,http://www.kwangjinwintec.com,부산광역시
295,355150,KOSDAQ,교보10호스팩,기타 금융업,기업 인수 및 합병,2020-09-18,12월,박상연,,서울특별시
296,307280,KOSDAQ,교보8호스팩,금융 지원 서비스업,기업인수합병,2018-12-05,12월,조윤상,,서울특별시
297,331520,KOSDAQ,교보9호스팩,금융 지원 서비스업,기업인수합병,2019-10-29,12월,양규응,,서울특별시
300,053270,KOSDAQ,구영테크,자동차 신품 부품 제조업,엔진 브라켓(Engine Bracket) 등,2002-02-07,12월,"이희화, 김성복",http://www.guyoungtech.com,대구광역시
304,066620,KOSDAQ,국보디자인,실내건축 및 건축마무리 공사업,인테리어디자인,2002-09-05,12월,황창연,http://www.ikukbo.com,서울특별시
305,043650,KOSDAQ,국순당,알코올음료 제조업,탁주 및 약주,2000-08-24,12월,배상민,http://www.ksdb.co.kr,강원도
306,006050,KOSDAQ,국영지앤엠,유리 및 유리제품 제조업,강화유리,1994-10-07,12월,최재원,http://www.kukyong.com,서울특별시
307,060480,KOSDAQ,국일신동,1차 비철금속 제조업,황동봉,2014-12-29,12월,"김연경,손인국 (각자대표)",http://www.kukilmetal.com,경기도
308,078130,KOSDAQ,국일제지,기타 종이 및 판지 제품 제조업,"산업용 및 가정용 지류(강판간지, 다공지 등)",2004-10-22,12월,"최부도, 최우식(각자대표)",http://www.kukilpaper.co.kr,경기도
311,204020,KOSDAQ,그리티,봉제의복 제조업,"내의(원더브라, 플레이텍스, 미싱도로시, 르페)",2018-07-23,12월,문영우,http://www.gritees.com,서울특별시
313,186230,KOSDAQ,그린플러스,1차 비철금속 제조업,"첨단유리온실, 온실용자재설치공사, 알루미늄 압출/가공제품",2019-08-07,12월,박영환,http://www.greenplus.co.kr,충청남도
315,900070,KOSDAQ,글로벌에스엠,기타 금융업,"자회사 제품 : IT기기용 정밀 화스너부품(스크류, 샤프트, 스프링)",2009-12-23,12월,나윤복,http://www.globalsmtech.com,케이맨 제도
316,204620,KOSDAQ,글로벌텍스프리,금융 지원 서비스업,환급창구운영사업,2014-11-19,12월,강진원,http://global-taxfree.com,서울특별시
317,019660,KOSDAQ,글로본,상품 종합 도매업,벤처캐피탈,1992-06-04,12월,한상호,http://www.globon.co.kr,서울특별시
318,032860,KOSDAQ,글로스퍼랩스,"해체, 선별 및 원료 재생업",철스크랩,1997-07-04,12월,이대식,http://www.glosferlabs.com,경기도
321,053260,KOSDAQ,금강철강,1차 철강 제조업,"냉연압연강판, 산세코일",2002-01-04,12월,"주광남, 주성호(각자 대표)",http://www.kksteel.co.kr,서울특별시
331,036190,KOSDAQ,금화피에스시,전기 및 통신 공사업,"설비,철물,전기,강구조물",2000-12-26,12월,"김성기,김경태(각자대표)",http://www.geumhwa.co.kr,서울특별시
332,049080,KOSDAQ,기가레인,특수 목적용 기계 제조업,RF통신부품 및 반도체 장비,2013-12-19,12월,최인권,http://www.gigalane.com,경기도
333,035460,KOSDAQ,기산텔레콤,통신 및 방송 장비 제조업,"광모듈, 에코 켄슬러, 중계기, VoIP Server등",1999-11-18,12월,박병기,http://www.kisantel.co.kr,서울특별시
338,308100,KOSDAQ,까스텔바작,"섬유, 의복, 신발 및 가죽제품 소매업",골프의류 및 골프잡화,2019-06-10,12월,권영숭,http://www.castelbajac.com,서울특별시
341,187790,KOSDAQ,나노,기초 화학물질 제조업,세라믹스제품,2014-05-08,12월,신동우,http://nanoin.com,경상북도
342,286750,KOSDAQ,나노브릭,기초 화학물질 제조업,"보안응용제품(M-tag 및 M-pac), 보안소재제품(M-secuprint)",2019-08-19,12월,주재현,http://www.nanobrick.co.kr,경기도
343,151910,KOSDAQ,나노스,전자부품 제조업,"Blue Filter, IR Filter, Camera Module",2012-08-02,12월,양선길,http://www.nanosm.com,경기도
344,121600,KOSDAQ,나노신소재,기타 화학제품 제조업,"인듐계 산화물 TCO Target, 반도체 CMP Slurry 등",2011-02-09,12월,박장우,http://anapro.com,세종특별자치시
345,039860,KOSDAQ,나노엔텍,의료용 기기 제조업,의료기기 및 실험기기,2000-08-16,12월,정찬일,http://www.nanoentek.com,서울특별시
346,091970,KOSDAQ,나노캠텍,플라스틱제품 제조업,투명전도성관련제품,2007-01-30,12월,원재석,http://www.nanosbiz.com,경기도
349,051490,KOSDAQ,나라엠앤디,특수 목적용 기계 제조업,"금형,사출 및 판금부품",2001-06-12,12월,김영조,http://www.naramnd.com,경상남도
350,190510,KOSDAQ,나무가,전자부품 제조업,"스마트폰 카메라모듈, 노트북 카메라모듈",2015-11-12,12월,서정화,http://www.namuga.co.kr,경기도
351,242040,KOSDAQ,나무기술,소프트웨어 개발 및 공급업,응용소프트웨어 개발 및 공급업,2016-09-07,12월,정철,http://namutech.co.kr,경기도
352,089600,KOSDAQ,나스미디어,광고업,광고매체 판매,2013-07-17,12월,정기호,http://www.nasmedia.co.kr,서울특별시
353,293580,KOSDAQ,나우IB,기타 금융업,"투자조합, PEF 결성 및 투자",2018-10-04,12월,이승원,http://www.nauib.com,서울특별시
354,138610,KOSDAQ,나이벡,의료용품 및 기타 의약 관련제품 제조업,"치아미백제,치과용 골이식재",2011-07-13,12월,정종평,,충청북도
355,130580,KOSDAQ,나이스디앤비,기타 사업지원 서비스업,기업신용조사 보고서,2011-12-22,12월,노 영 훈,http://www.nicednb.com,서울특별시
356,036800,KOSDAQ,나이스정보통신,전기 통신업,카드 VAN사업,2000-05-03,12월,김용국,http://www.nicevan.co.kr,서울특별시
357,267320,KOSDAQ,나인테크,특수 목적용 기계 제조업,이차전지 제조 장비,2017-06-22,12월,박근노,http://www.naintec.co.kr,경기도
367,111710,KOSDAQ,남화산업,스포츠 서비스업,골프장 서비스,2018-11-29,12월,"최재훈, 최영곤 (공동대표이사)",,전라남도
368,091590,KOSDAQ,남화토건,건물 건설업,"건축공사, 토목공사",2012-01-31,12월,"최상준, 최재훈",http://www.namhwaconst.co.kr,전라남도
369,168330,KOSDAQ,내츄럴엔도텍,자연과학 및 공학 연구개발업,"백수오 여성호르몬제, 백수오등복합추출물(원료)",2013-10-31,12월,이용욱,http://www.naturalendo.com,경기도
370,056000,KOSDAQ,네스엠,소프트웨어 개발 및 공급업,모바일게임,2003-07-11,12월,신현종,http://www.sincetimes.co.kr,서울특별시
371,253590,KOSDAQ,네오셈,특수 목적용 기계 제조업,반도체 검사장비,2018-04-04,12월,염동현,http://www.neosem.com,경기도
372,212560,KOSDAQ,네오오토,자동차 신품 부품 제조업,"피니언 기어, 디프 어셈블리, 대형기어",2015-11-18,12월,김원일,http://www.neooto.kr,서울특별시
373,095660,KOSDAQ,네오위즈,소프트웨어 개발 및 공급업,"피망,스페셜포스",2007-07-02,12월,문지수,http://www.neowizgames.com,경기도
